	Air	Blood	Brain	Breast	Bone	CdTe	GaAs	Glass (Pyrex)	Muscle	Polyethylene Terephthalate	Polymethyl Methacrylate	Polytetrafluoroethylene	Polyvinyl Chloride	Soft Tissue	Water	Adipose Tissue	PLA
										Mylar	PMMA	Teflon	PVC				
142.3	1.67656032555641E-4	0.159704383123565	0.163404528700291	0.153972189251706	0.285651061168476	4.2618144351085	1.33530826747335	0.311579768113025	0.179249621545252	0.195620165675755	0.173851075740904	0.297118099404417	0.210612207444775	0.159693199010247	0.152013767035109	0.144161051205348	0.144642317428463
142.4	1.67619186089596E-4	0.159669426631688	0.163368906464741	0.153939208167991	0.285568966763586	4.25460850054261	1.33346182386032	0.311497166329833	0.179245682659447	0.195580065446514	0.173819553453348	0.297050862014499	0.210542226843809	0.159658401653645	0.151980662356938	0.144130727245233	0.144609860834336
142.5	1.67582383330114E-4	0.159634511158085	0.163333325488069	0.153906261657136	0.28548706455088	4.24742156694331	1.33162031238454	0.311414719509988	0.179241754840439	0.195540010193454	0.173788072451972	0.296983714939956	0.210472403104517	0.159623644513381	0.15194759529051	0.144100431794197	0.144577434423728
142.6	1.67545624195401E-4	0.159599636626497	0.163297785694196	0.153873349659227	0.285405353946207	4.24025357100178	1.32978371642588	0.311332427255026	0.179237838049402	0.195499999835515	0.173756632653958	0.296916657997675	0.210402735765929	0.159588927515404	0.151914565767303	0.144070164805994	0.144545038168567
142.7	1.67508908603871E-4	0.15956480296086	0.163262287007236	0.153840472114497	0.285323834367598	4.233104449664	1.32795201943179	0.311250289167786	0.179233932247671	0.195460034291837	0.173725233976709	0.296849691005039	0.210333224368751	0.159554250585852	0.151881573718968	0.144039926234481	0.144512672040811
142.8	1.67472236474147E-4	0.159530010085302	0.163226829351495	0.153807628963325	0.285242505235259	4.22597414012952	1.32612520491701	0.3111683048524	0.179230037396745	0.195420113481762	0.173693876337852	0.296782813779926	0.210263868455353	0.159519613651046	0.151848619077324	0.144009716033623	0.144480336012443
142.9	1.67435607725059E-4	0.159495257924145	0.16319141265147	0.15377482014623	0.285161365971556	4.21886257985029	1.32430325646323	0.311086473914293	0.179226153458286	0.195380237324833	0.173662559655237	0.296716026140707	0.210194667569772	0.159485016637497	0.151815701774364	0.143979534157494	0.14444803005547
143	1.67399022275646E-4	0.159460546401904	0.163156036831849	0.153742045603879	0.285080416001013	4.21176970652945	1.32248615771877	0.311004795960176	0.179222280394114	0.195340405740791	0.173631283846933	0.296649327906245	0.210125621257693	0.159450459471897	0.15178282174225	0.143949380560269	0.144415754141928
143.1	1.67362480045152E-4	0.159425875443283	0.163120701817509	0.153709305277079	0.284999654750294	4.20469545812015	1.32067389239829	0.310923270598037	0.179218418166211	0.195300618649575	0.173600048831233	0.29658271889589	0.210056729066452	0.159415942081128	0.151749978913314	0.143919255196231	0.144383508243877
143.2	1.67325980953028E-4	0.159391244973179	0.163085407533519	0.153676599106781	0.284919081648202	4.19763977282441	1.31886644428245	0.310841897437143	0.179214566736718	0.195260875971325	0.173568854526647	0.296516198929484	0.209987990545021	0.159381464392251	0.151717173220055	0.143889158019768	0.144351292333404
143.3	1.67289524918929E-4	0.159356654916679	0.163050153905134	0.153643927034079	0.284838696125661	4.19060258909189	1.31706379721758	0.31076067608803	0.179210726067935	0.195221177626377	0.173537700851906	0.296449767827354	0.209919405244006	0.159347026332514	0.151684404595145	0.143859088985374	0.144319106382621
143.4	1.67253111862715E-4	0.15932210519906	0.163014940857798	0.153611289000208	0.284758497615715	4.18358384561879	1.31526593511543	0.310679606162498	0.17920689612232	0.195181523535264	0.173506587725959	0.29638342541031	0.209850972715638	0.159312627829346	0.15165167297142	0.143829048047644	0.144286950363667
143.5	1.6721674170445E-4	0.159287595745787	0.162979768317145	0.153578684946543	0.284678485553512	4.17658348134665	1.31347284195279	0.31059868727361	0.179203076862485	0.195141913618716	0.173475515067973	0.296317171499646	0.209782692513766	0.159278268810361	0.151618978281885	0.143799035161282	0.144254824248706
143.6	1.671804143644E-4	0.159253126482516	0.162944636208991	0.153546114814603	0.284598659376297	4.1696014354612	1.31168450177122	0.310517919035683	0.179199268251203	0.195102347797658	0.173444482797332	0.29625100591714	0.209714564193852	0.159243949203352	0.151586320459714	0.143769050281091	0.144222728009929
143.7	1.67144129763035E-4	0.159218697335088	0.162909544459344	0.153513578546046	0.284519018523405	4.16263764739126	1.30990089867675	0.310437301064284	0.1791954702514	0.19506282599321	0.173413490833635	0.296184928485046	0.20964658731296	0.159209668936294	0.151553699438244	0.143739093361982	0.144190661619551
143.8	1.67107887821026E-4	0.159184308229533	0.162874492994394	0.153481076082668	0.28443956243625	4.15569205680755	1.30812201683955	0.310356832976225	0.179191682826155	0.195023348126688	0.173382539096698	0.2961189390261	0.209578761429753	0.159175427937345	0.15152111515098	0.143709164358966	0.144158625049816
143.9	1.67071688459246E-4	0.159149959092069	0.162839481740518	0.15344860736641	0.284360290558313	4.14876460362159	1.30634784049363	0.310276514389562	0.179187905938705	0.1949839141196	0.173351627506551	0.296053037363511	0.209511086104484	0.15914122613484	0.151488567531592	0.143679263227159	0.14412661827299
144	1.67035531598767E-4	0.159115649849096	0.162804510624277	0.153416172339346	0.284281202335139	4.14185522798454	1.30457835393656	0.310196344923584	0.179184139552437	0.19494452389365	0.17332075598344	0.295987223320966	0.20944356089899	0.159107063457295	0.151456056513915	0.143649389921778	0.144094641261367
144.1	1.66999417160863E-4	0.159081380427204	0.162769579572416	0.153383770943693	0.284202297214322	4.13496387028615	1.30281354152916	0.31011632419881	0.179180383630893	0.194905177370731	0.173289924447821	0.295921496722624	0.209376185376685	0.159072939833405	0.151423582031949	0.143619544398145	0.144062693987266
144.2	1.66963345067006E-4	0.159047150753166	0.162734688511864	0.153351403121805	0.284123574645501	4.12809047115356	1.30105338769517	0.310036451836989	0.179176638137764	0.194865874472931	0.173259132820365	0.295855857393116	0.209308959102554	0.159038855192044	0.151391144019856	0.143589726611681	0.144030776423034
144.3	1.66927315238867E-4	0.159012960753939	0.162699837369733	0.153319068816175	0.284045034080345	4.12123497145023	1.29929787692103	0.309956727461087	0.179172903036894	0.194826615122528	0.173228381021955	0.295790305157543	0.209241881643145	0.159004809462261	0.151358742411964	0.143559936517911	0.14399888854104
144.4	1.66891327598314E-4	0.158978810356665	0.162665026073315	0.153286767969432	0.283966674972553	4.11439731227488	1.29754699375548	0.309877150695289	0.179169178292277	0.194787399241993	0.173197668973684	0.295724839841476	0.209174952566562	0.158970802573286	0.151326377142762	0.14353017407246	0.143967030313681
144.5	1.66855382067413E-4	0.158944699488667	0.162630254550088	0.153254500524342	0.283888496777835	4.10757743496032	1.29580072280937	0.309797721164992	0.179165463868055	0.194748226753984	0.173166996596856	0.295659461270952	0.209108171442461	0.158936834454523	0.151294048146901	0.143500439231056	0.14393520171338
144.6	1.66819478568429E-4	0.158910628077454	0.162595522727707	0.15322226642381	0.28381049895391	4.1007752810724	1.29405904875529	0.309718438496799	0.179161759728523	0.194709097581352	0.173136363812986	0.295594169272474	0.209041537842039	0.158902905035554	0.151261755359196	0.143470731949525	0.143903402712583
144.7	1.66783617023818E-4	0.158876596050714	0.162560830534009	0.153190065610875	0.283732680960496	4.09399079240893	1.29232195632733	0.309639302318517	0.179158065838118	0.194670011647134	0.173105770543797	0.295528963673008	0.208975051338033	0.158869014246135	0.15122949871462	0.143441052183797	0.143871633283766
144.8	1.66747797356237E-4	0.158842603336319	0.162526177897013	0.153157898028712	0.2836550422593	4.08722391099858	1.29058943032075	0.309560312259147	0.17915438216143	0.194630968874558	0.173075216711219	0.295463844299984	0.208908711504709	0.158835162016199	0.15119727814831	0.1434113998899	0.143839893399426
144.9	1.66712019488535E-4	0.158808649862318	0.162491564744915	0.153125763620633	0.283577582314009	4.08047457909982	1.28886145559174	0.309481467948887	0.179150708663193	0.19459196918704	0.173044702237393	0.295398810981292	0.208842517917855	0.15880134827585	0.151165093595561	0.143381775023962	0.143808183032088
145	1.66676283343754E-4	0.158774735556945	0.162456991006091	0.153093662330083	0.283500300590283	4.07374273919986	1.28713801705708	0.309402769019122	0.179147045308286	0.19455301250818	0.173014227044664	0.295333863545282	0.20877647015478	0.15876757295537	0.151132944991829	0.143352177542212	0.143776502154303
145.1	1.66640588845132E-4	0.15874086034861	0.162422456609093	0.153061594100644	0.283423196555746	4.06702833401356	1.28541909969392	0.30932421510242	0.179143392061737	0.19451409876177	0.172983791055586	0.29526900182076	0.208710567794302	0.158733835985212	0.15110083227273	0.143322607400978	0.143744850738647
145.2	1.666049359161E-4	0.158707024165904	0.162387961482655	0.153029558876031	0.283346269679975	4.06033130648242	1.28370468853943	0.309245805832528	0.179139748888714	0.194475227871783	0.172953394192916	0.29520422563699	0.208644810416742	0.158700137296001	0.151068755374037	0.143293064556685	0.143713228757719
145.3	1.6656932448028E-4	0.158673226937597	0.162353505555685	0.152997556600091	0.283269519434496	4.05365159977349	1.28199476869056	0.309167540844369	0.179136115754532	0.19443639976238	0.172923036379617	0.295139534823692	0.208579197603922	0.158666476818538	0.151036714231681	0.14326354896586	0.143681636184149
145.4	1.66533754461485E-4	0.158639468592635	0.162319088757267	0.152965587216807	0.283192945292772	4.04698915727833	1.28028932530375	0.309089419774034	0.179132492624648	0.194397614357909	0.172892717538857	0.295074929211036	0.208513728939155	0.158632854483791	0.151004708781754	0.143234060585126	0.143650072990586
145.5	1.66498225783722E-4	0.158605749060143	0.162284711016664	0.152933650670294	0.283116546730195	4.040343922612	1.27858834359466	0.309011442258782	0.179128879464663	0.194358871582899	0.172862437594007	0.295010408629645	0.208448404007237	0.158599270222904	0.150972738960501	0.143204599371206	0.14361853914971
145.6	1.66462738371187E-4	0.158572068269423	0.162250372263312	0.1529017469048	0.283040323224079	4.03371583961199	1.27689180883789	0.30893360793703	0.179125276240317	0.194320171362064	0.172832196468641	0.294945972910594	0.208383222394447	0.158565723967186	0.150940804704327	0.143175165280921	0.143587034634222
145.7	1.66427292148265E-4	0.158538426149953	0.162216072426824	0.152869875864703	0.282964274253651	4.02710485233721	1.27519970636667	0.308855916448353	0.179121682917493	0.194281513620302	0.172801994086535	0.294881621885405	0.208318183688533	0.158532215648122	0.150908905949792	0.143145758271187	0.143555559416852
145.8	1.66391887039531E-4	0.158504822631385	0.162181811436985	0.152838037494517	0.282888399300043	4.02051090506696	1.27351202157266	0.308778367433479	0.179118099462216	0.194242898282693	0.172771830371667	0.294817355386047	0.208253287478711	0.158498745197362	0.150877042633612	0.143116378299021	0.143524113470353
145.9	1.6635652296975E-4	0.15847125764355	0.162147589223756	0.152806231738884	0.282812697846281	4.01393394229996	1.2718287399056	0.30870096053428	0.179114525840647	0.1942043252745	0.172741705248215	0.294753173244936	0.208188533355659	0.158465312546728	0.150845214692658	0.143087025321534	0.143492696767505
146	1.66321199863873E-4	0.15843773111645	0.16211340571727	0.152774458542577	0.282737169377281	4.00737390875323	1.27014984687309	0.308623695393773	0.179110962019088	0.194165794521167	0.172711618640558	0.294689075294932	0.208123920911507	0.158431917628208	0.150813422063956	0.143057699295936	0.143461309281111
146.1	1.66285917647041E-4	0.158404242980263	0.162079260847833	0.152742717850501	0.28266181337984	4.0008307493612	1.2684753280403	0.308546571656116	0.179107407963982	0.194127305948319	0.172681570473274	0.294625061369337	0.208059449739834	0.158398560373961	0.150781664684687	0.143028400179531	0.143429950984002
146.2	1.66250676244579E-4	0.15837079316534	0.162045154545923	0.152711009607691	0.282586629342624	3.99430440927463	1.26680516902972	0.308469588966597	0.179103863641904	0.194088859481761	0.172651560671141	0.294561131301894	0.20799511943566	0.158365240716311	0.150749942492186	0.142999127929723	0.143398621849032
146.3	1.66215475582001E-4	0.158337381602205	0.162011086742191	0.15267933375931	0.282511616756163	3.98779483385967	1.26513935552087	0.308392746971636	0.179100329019572	0.194050455047479	0.172621589159135	0.294497284926788	0.207930929595442	0.15833195858775	0.15071825542394	0.142969882504009	0.143367321849081
146.4	1.66180315585006E-4	0.158304008221555	0.161977057367457	0.152647690250653	0.282436775112846	3.98130196869682	1.26347787325003	0.308316045318778	0.179096804063837	0.194012092571638	0.172591655862428	0.29443352207864	0.207866879817065	0.158298713920936	0.150686603417589	0.142940663859982	0.143336050957056
146.5	1.66145196179476E-4	0.158270672954258	0.161943066352714	0.152616079027143	0.282362103906906	3.97482575957997	1.26182070801002	0.308239483656689	0.179093288741686	0.193973771980581	0.17256176070639	0.29436984259251	0.207802969699841	0.158265506648692	0.150654986410927	0.142911471955331	0.143304809145886
146.6	1.66110117291481E-4	0.158237375731354	0.161909113629122	0.15258450003433	0.282287602634417	3.96836615251543	1.26016784564989	0.308163061635153	0.179089783020243	0.193935493200831	0.172531903616588	0.294306246303893	0.207739198844496	0.158232336704009	0.1506234043419	0.142882306747839	0.143273596388527
146.7	1.66075078847272E-4	0.158204116484054	0.161875199128014	0.152552953217895	0.282213270793284	3.96192309372092	1.25851927207469	0.308086778905064	0.179086286866765	0.193897256159087	0.172502084518783	0.294242733048716	0.207675566853169	0.15819920402004	0.150591857148602	0.142853168195387	0.143242412657961
146.8	1.66040080773287E-4	0.158170895143739	0.161841322780889	0.152521438523644	0.282139107883237	3.95549652962464	1.25687497324519	0.308010635118427	0.179082800248644	0.193859060782226	0.172472303338933	0.294179302663341	0.207612073329406	0.158166108530104	0.150560344769283	0.142824056255947	0.143211257927194
146.9	1.66005122996142E-4	0.158137711641959	0.161807484519416	0.152489955897512	0.282065113405821	3.94908640686427	1.25523493517764	0.307934629928348	0.179079323133403	0.193820906997301	0.172442560003189	0.294115954984562	0.207548717878151	0.158133050167683	0.150528867142341	0.142794970887586	0.143180132169256
147	1.6597020544264E-4	0.158104565910435	0.161773684275432	0.152458505285562	0.281991286864389	3.94269267228605	1.25359914394349	0.307858762989035	0.1790758554887	0.193782794731541	0.172412854437896	0.294052689849599	0.207485500105744	0.158100028866423	0.150497424206322	0.142765912048466	0.143149035357204
147.1	1.65935328039763E-4	0.158071457881055	0.16173992198094	0.152427086633981	0.281917627764095	3.93631527294377	1.25196758566916	0.30778303395579	0.179072397282325	0.193744723912352	0.17238318656959	0.293989507096105	0.207422419619911	0.158067044560132	0.150466015899926	0.142736879696843	0.143117967464119
147.2	1.65900490714675E-4	0.158038387485876	0.161706197568113	0.152395699889085	0.281844135611885	3.92995415609788	1.25034024653579	0.307707442485009	0.179068948482197	0.193706694467314	0.172353556325004	0.293926406562156	0.207359476029761	0.158034097182782	0.150434642162	0.142707873791066	0.143086928463108
147.3	1.65865693394719E-4	0.158005354657123	0.161672510969286	0.152364344997314	0.281770809916491	3.92360926921451	1.24871711277893	0.30763198823417	0.179065509056368	0.193668706324181	0.17232396363106	0.293863388086255	0.20729666894578	0.158001186668504	0.150403302931538	0.142678894289575	0.143055918327301
147.4	1.65830936007421E-4	0.157972359327187	0.161638862116964	0.152333021905235	0.28169765018842	3.91728055996453	1.24709817068838	0.307556670861839	0.179062078973019	0.193630759410881	0.172294408414869	0.293800451507332	0.207233997979825	0.157968312951592	0.150371998147685	0.142649941150907	0.143024937029856
147.5	1.65796218480483E-4	0.157939401428626	0.161605250943814	0.152301730559538	0.28162465593995	3.91096797622263	1.24548340660786	0.307481490027658	0.17905865820046	0.193592853655517	0.172264890603737	0.293737596664734	0.207171462745117	0.157935475966501	0.150340727749733	0.142621014333688	0.142993984543954
147.6	1.65761540741789E-4	0.157906480894165	0.161571677382671	0.15227047090704	0.281551826685122	3.90467146606637	1.24387280693479	0.307406445392344	0.179055246707133	0.193554988986362	0.172235410125157	0.293674823398235	0.207109062856237	0.157902675647846	0.150309491677121	0.142592113796639	0.142963060842801
147.7	1.65726902719399E-4	0.157873597656694	0.16153814136653	0.152239242894681	0.281479161939729	3.8983909777753	1.24226635812007	0.307331536617685	0.179051844461603	0.193517165331864	0.172205966906813	0.293612131548026	0.207046797929119	0.157869911930401	0.150278289869434	0.142563239498572	0.142932165899627
147.8	1.65692304341552E-4	0.157840751649266	0.161504642828555	0.152208046469526	0.281406661221314	3.89212645982996	1.24066404666779	0.307256763366535	0.179048451432568	0.193479382620641	0.172176560876575	0.293549520954716	0.206984667581044	0.1578371847491	0.150247122266404	0.14253439139839	0.14290129968769
147.9	1.65657745536663E-4	0.157807942805103	0.161471181702069	0.152176881578764	0.281334324049156	3.88587786091105	1.23906585913501	0.30718212530281	0.179045067588849	0.193441640781483	0.172147191962504	0.293486991459334	0.206922671430638	0.157804494039036	0.150215988807911	0.142505569455088	0.14287046218027
148	1.65623226233325E-4	0.157775171057586	0.161437757920561	0.152145748169705	0.281262149944269	3.87964512989846	1.23747178213151	0.307107622091486	0.179041692899396	0.193403939743351	0.172117860092846	0.293424542903322	0.206860809097861	0.157771839735459	0.150184889433977	0.142476773627755	0.142839653350672
148.1	1.65588746360307E-4	0.157742436340263	0.161404371417679	0.152114646189784	0.281190138429389	3.87342821587041	1.23588180231955	0.307033253398591	0.179038327333284	0.193366279435376	0.172088565196036	0.293362175128539	0.206799080204006	0.157739221773779	0.150153824084772	0.142448003875566	0.142808873172228
148.2	1.65554305846551E-4	0.157709738586844	0.161371022127235	0.152083575586558	0.281118289028973	3.86722706810249	1.23429590641362	0.306959018891205	0.179034970859712	0.193328659786859	0.172059307200694	0.293299887977255	0.206737484371689	0.157706640089561	0.150122792700608	0.142419260157792	0.142778121618293
148.3	1.65519904621178E-4	0.157677077731201	0.161337709983202	0.152052536307707	0.281046601269183	3.86104163606681	1.23271408118021	0.306884918237453	0.179031623448005	0.193291080727268	0.172030086035626	0.293237681292153	0.206676021224849	0.157674094618529	0.150091795221944	0.14239054243379	0.142747398662247
148.4	1.65485542613481E-4	0.157644453707369	0.161304434919713	0.15202152830103	0.280975074677888	3.85487186943111	1.23113631343759	0.306810951106502	0.179028285067613	0.193253542186244	0.172000901629822	0.293175554916327	0.206614690388738	0.15764158529656	0.15006083158938	0.142361850663011	0.142716704277495
148.5	1.65451219752926E-4	0.157611866449543	0.161271196871063	0.15199055151445	0.280903708784649	3.84871771805785	1.22956259005553	0.306737117168559	0.179024955688108	0.193216044093591	0.171971753912457	0.29311350869328	0.206553491489917	0.157609112059692	0.150029901743661	0.142333184804994	0.142686038437467
148.6	1.65416935969154E-4	0.157579315892079	0.161237995771704	0.151959605896012	0.280832503120719	3.84257913200332	1.22799289795509	0.306663416094864	0.179021635279185	0.193178586379285	0.17194264281289	0.29305154246692	0.20649242415625	0.157576674844113	0.149999005625675	0.142304544819367	0.142655401115616
148.7	1.65382691191979E-4	0.157546801969496	0.16120483155625	0.151928691393878	0.280761457219027	3.8364560615168	1.22642722410839	0.306589847557688	0.179018323810661	0.193141168973466	0.171913568260664	0.292989656081565	0.206431488016901	0.157544273586169	0.149968143176451	0.14227593066585	0.142624792285423
148.8	1.65348485351386E-4	0.15751432461647	0.161171704159472	0.151897807956334	0.280690570614181	3.83034845703965	1.22486555553836	0.306516411230327	0.179015021252477	0.193103791806444	0.171884530185502	0.292927849381936	0.206370682702325	0.157511908222361	0.149937314337161	0.14224734230425	0.142594211920391
148.9	1.65314318377532E-4	0.157481883767838	0.1611386135163	0.151866955531783	0.280619842842451	3.82425626920445	1.22330787931853	0.306443106787102	0.179011727574692	0.193066454808691	0.171855528517312	0.29286612221316	0.206310007844265	0.15747957868934	0.149906519049118	0.142218779694464	0.142563659994048
149	1.65280190200746E-4	0.157449479358596	0.161105559561821	0.151836134068751	0.28054927344177	3.81817944883416	1.22175418257277	0.306369933903351	0.179008442747488	0.193029157910848	0.171826563186181	0.292804474420763	0.206249463075746	0.157447284923916	0.149875757253776	0.142190242796477	0.142533136479947
149.1	1.65246100751528E-4	0.157417111323897	0.161072542231281	0.151805343515881	0.280478861951722	3.81211794694123	1.22020445247509	0.306296892255426	0.179005166741165	0.192991901043719	0.171797634122379	0.292742905850677	0.20618904803107	0.157415026863047	0.149845028892731	0.142161731570364	0.142502641351666
149.2	1.65212049960546E-4	0.157384779599054	0.161039561460082	0.151774583821934	0.280408607913536	3.80607171472674	1.21865867624938	0.306223981520693	0.179001899526146	0.192954684138274	0.171768741256353	0.292681416349228	0.20612876234581	0.157382804443847	0.149814333907718	0.142133245976286	0.142472174582807
149.3	1.6517803775864E-4	0.157352484119536	0.161006617183781	0.151743854935793	0.280338510870083	3.8000407035796	1.21711684116921	0.306151201377523	0.178998641072969	0.192917507125646	0.171739884518734	0.292620005763147	0.206068605656807	0.15735061760358	0.149783672240611	0.142104785974494	0.142441736146996
149.4	1.65144064076816E-4	0.157320224820971	0.160973709338093	0.151713156806455	0.280268570365861	3.79402486507562	1.2155789345576	0.30607855150529	0.178995391352292	0.192880369937133	0.171711063840327	0.292558673939556	0.206008577602159	0.157318466279663	0.149753043833426	0.142076351525325	0.142411326017886
149.5	1.65110128846253E-4	0.15728800163914	0.160940837858887	0.151682489383039	0.280198785946995	3.78802415097676	1.21404494378678	0.306006031584368	0.178992150334891	0.192843272504194	0.17168227915212	0.292497420725978	0.205948677821224	0.157286350409662	0.149722448628315	0.142047942589205	0.142380944169151
149.6	1.65076231998294E-4	0.157255814509984	0.160908002682188	0.151651852614779	0.280129157161229	3.78203851323022	1.21251485627798	0.305933641296129	0.178988917991659	0.192806214758453	0.171653530385277	0.292436245970328	0.205888905954608	0.157254269931295	0.14969188656757	0.142019559126646	0.142350590574492
149.7	1.65042373464451E-4	0.157223663369597	0.160875203744175	0.151621246451026	0.280059683557916	3.77606790396763	1.21098865950119	0.305861380322934	0.178985694293606	0.192769196631694	0.171624817471139	0.292375149520915	0.205829261644163	0.157222224782432	0.149661357593622	0.141991201098247	0.142320265207634
149.8	1.65008553176404E-4	0.157191548154229	0.160842440981179	0.15159067084125	0.279990364688013	3.77011227550425	1.20946634097498	0.305789248348133	0.178982479211857	0.192732218055864	0.171596140341223	0.292314131226441	0.205769744532981	0.15719021490109	0.149630861649037	0.141962868464695	0.142289968042326
149.9	1.64974771065998E-4	0.157159468800285	0.160809714329688	0.151560125735034	0.279921200104077	3.76417158033809	1.20794788826621	0.305717245056061	0.178979272717655	0.192695278963071	0.171567498927225	0.292253190935998	0.20571035426539	0.157158240225436	0.149600398676522	0.141934561186762	0.14225969905234
150	1.64941027065244E-4	0.157127425244323	0.160777023726341	0.151529611082082	0.279852189360253	3.75824577114913	1.20643328898988	0.305645370132034	0.178976074782356	0.192658379285583	0.171538893161013	0.292192328499067	0.205651090486947	0.157126300693786	0.149569968618917	0.141906279225307	0.142229458211476
150.1	1.64907321106319E-4	0.157095417423055	0.16074436910793	0.151499126832208	0.279783332012271	3.75233480079849	1.20492253080888	0.305573623262346	0.178972885377431	0.192621518955829	0.171510322974633	0.29213154376552	0.205591952844436	0.157094396244605	0.1495395714192	0.141878022541275	0.142199245493555
150.2	1.64873653121565E-4	0.157063445273347	0.160711750411398	0.151468672935347	0.279714627617439	3.74643862232763	1.20341560143377	0.305502004134262	0.178969704474465	0.192584697906396	0.171481788300304	0.292070836585612	0.205532940985857	0.157062526816505	0.149509207020487	0.141849791095696	0.142169060872425
150.3	1.64840023043489E-4	0.157031508732218	0.160679167573842	0.151438249341546	0.279646075734635	3.74055718895751	1.20191248862256	0.305430512436018	0.178966532045157	0.192547916070034	0.171453289070419	0.292010206809989	0.205474054560428	0.157030692348246	0.149478875366026	0.141821584849686	0.142138904321955
150.4	1.6480643080476E-4	0.156999607736836	0.160646620532507	0.151407856000966	0.279577675924301	3.73469045408781	1.20041318018054	0.305359147856818	0.178963368061318	0.192511173379647	0.171424825217545	0.291949654289676	0.205415293218577	0.156998892778733	0.149448576399203	0.141793403764446	0.142108775816042
150.5	1.64772876338212E-4	0.156967742224526	0.160614109224791	0.151377492863885	0.279509427748436	3.72883837129615	1.19891766395999	0.305287910086826	0.178960212494873	0.1924744697683	0.17139639667442	0.291889178876086	0.205356656611935	0.156967128047022	0.149418310063538	0.141765247801262	0.142078675328604
150.6	1.64739359576842E-4	0.15693591213276	0.160581633588243	0.151347159880694	0.27944133077059	3.72300089433724	1.19742592786004	0.305216798817166	0.178957065317857	0.192437805169216	0.171368003373957	0.291828780421012	0.205298144393335	0.15693539809231	0.149388076302684	0.141737116921505	0.142048602833586
150.7	1.64705880453808E-4	0.156904117399162	0.160549193560558	0.151316857001897	0.27937338455586	3.71717797714214	1.19593795982642	0.305145813739917	0.178953926502419	0.192401179515774	0.171339645249238	0.291768458776628	0.205239756216803	0.156903702853944	0.149357875060429	0.141709011086631	0.142018558304955
150.8	1.64672438902431E-4	0.156872357961508	0.160516789079585	0.151286584178112	0.279305588670877	3.71136957381744	1.19445374785125	0.30507495454811	0.178950796020815	0.19236459274151	0.171311322233518	0.291708213795488	0.205181491737558	0.156872042271414	0.149327706280696	0.141680930258179	0.141988541716705
150.9	1.64639034856194E-4	0.156840633757722	0.160484420083318	0.151256341360071	0.279237942683806	3.70557563864449	1.19297327997285	0.305004220935725	0.178947673845414	0.192328044780118	0.171283034260222	0.291648045330525	0.205123350612001	0.156840416284354	0.149297569907538	0.141652874397773	0.14195855304285
151	1.64605668248739E-4	0.156808944725878	0.160452086509902	0.151226128498618	0.279170446164336	3.69979612607861	1.19149654427551	0.304933612597684	0.178944559948696	0.192291535565445	0.171254781262944	0.291587953235048	0.205065332497716	0.156808824832543	0.149267465885145	0.14162484346712	0.141928592257432
151.1	1.6457233901387E-4	0.1567772908042	0.160419788297629	0.151195945544708	0.279103098683675	3.69403099074835	1.19002352888931	0.304863129229853	0.178941454303247	0.192255065031496	0.171226563175449	0.291527937362743	0.205007437053462	0.156777267855906	0.149237394157834	0.141596837428011	0.141898659334516
151.2	1.64539047085551E-4	0.156745671931058	0.160387525384938	0.15116579244941	0.279035899814544	3.68828018745466	1.18855422198988	0.304792770529035	0.178938356881764	0.192218633112431	0.17119837993167	0.291467997567671	0.204949663939167	0.156745745294509	0.149207354670059	0.141568856242321	0.14186875424819
151.3	1.64505792397905E-4	0.156714088044975	0.160355297710416	0.151135669163905	0.278968849131168	3.68254367117015	1.18708861179822	0.304722536192965	0.178935267657052	0.192182239742561	0.171170231465708	0.291408133704266	0.204892012815927	0.156714257088562	0.149177347366402	0.141540899872006	0.141838876972567
151.4	1.64472574885213E-4	0.156682539084615	0.160323105212796	0.151105575639484	0.278901946209275	3.67682139703837	1.1856266865805	0.304652425920311	0.178932186602024	0.192145884856356	0.171142117711833	0.291348345627333	0.204834483346	0.156682803178417	0.149147372191578	0.141512968279108	0.141809027481785
151.5	1.64439394481915E-4	0.156651024988795	0.160290947830956	0.15107551182755	0.278835190626082	3.67111332037295	1.18416843464783	0.304582439410667	0.1789291136897	0.192109568388436	0.171114038604483	0.291288633192052	0.204777075192798	0.156651383504569	0.149117429090432	0.141485061425749	0.141779205750004
151.6	1.64406251122611E-4	0.156619545696476	0.160258825503924	0.151045477679617	0.278768581960298	3.66541939665695	1.18271384435608	0.304512576364552	0.178926048893206	0.192073290273575	0.17108599407826	0.291228996253971	0.204719788020886	0.156619998007653	0.149087518007941	0.141457179274134	0.141749411751409
151.7	1.64373144742056E-4	0.156588101146765	0.160226738170867	0.151015473147307	0.278702119792109	3.65973958154205	1.18126290410568	0.304442836483402	0.178922992185776	0.1920370504467	0.171057984067933	0.291169434669005	0.204662621495976	0.156588646628448	0.149057638889208	0.141429321786551	0.141719645460209
151.8	1.64340075275162E-4	0.156556691278916	0.160194685771103	0.150985498182357	0.278635803703178	3.65407383084778	1.1798156023414	0.304373219469574	0.178919943540748	0.192000848842891	0.17103000850844	0.29110994829344	0.204605575284924	0.156557329307872	0.149027791679471	0.141401488925368	0.141689906850639
151.9	1.64307042656999E-4	0.156525316032329	0.16016266824409	0.150955552736609	0.278569633276636	3.64842210056086	1.17837192755218	0.304303725026335	0.178916902931567	0.191964685397379	0.17100206733488	0.291050536983926	0.204548649055721	0.156526045986984	0.148997976324092	0.141373680653037	0.141660195896953
