Energy	Ytterbium	Lutetium	Hafnium	Tantalum	Tungsten	Rhenium	Osmium	Iridium	Platinum	Gold	Mercury	Thallium	Lead	Bismuth	Polonium	Astatine	Radon	Francium	Radium	Actinium	Thorium	Protactinium	Uranium
113.6	19.497261143972	28.6143950379453	39.0819383770701	51.5316793436316	61.6173968106146	69.4134182512017	76.5715767710967	79.122215113476	3606.08878995729	72.2800003903368	51.8585601346077	46.3694442702485	45.7527985393326	40.8257007483834	40.9867163653718	28.5272342030189	0.043133291094434	11.7612152344091	25.7249188832447	48.5914828271954	57.2388323370271	78.3336364729935	27.1433606461671
113.7	19.453207336148	28.5499724695496	38.9941588489592	51.4162393459578	61.4795762790797	69.258282404992	76.4001411938835	78.9447032497273	3598.06182248735	72.1187584293482	51.7432037792064	46.2663831048997	45.6512684261811	40.7354484756625	40.8966230331644	28.4645163128746	0.0430381783116045	11.7512663840255	25.6690848588232	48.4863622977444	57.1153360431168	78.1650996828639	27.0864270143369
113.8	19.409293846024	28.485754222827	38.9066572574821	51.3011641596513	61.3421907355848	69.1036357385118	76.2292453673276	78.7677506143739	3590.06003484418	71.9580233243629	51.6282092591448	46.1636451839683	45.5500559627873	40.6454766303049	40.8068024735674	28.4019915259312	0.0429433591052999	11.7413190227712	25.6134197959035	48.3815587925974	56.9922115193373	77.9970694395395	27.0296732440589
113.9	19.365520108498	28.4217394758212	38.8194324846722	51.1864523177805	61.2052384324682	68.9494762886726	76.0588871392164	78.5913549895437	3582.08332667123	71.7977930508302	51.5135751297827	46.0612292172934	45.4491598848066	40.5557841065942	40.717253663339	28.3396590905403	0.042848832330816	11.7313731810564	25.5579230503559	48.2770711075652	56.8694573547374	77.829543821191	26.9730986102623
114	19.3218855612119	28.3579274105737	38.7324834180076	51.072102360566	61.0687176305849	68.7958021019386	75.8890643676941	78.4155141679166	3574.13159809599	71.6380655939877	51.3992999534722	45.9591339209554	45.3485789339913	40.4663698040805	40.6279755837506	28.2775182585725	0.0427545968488143	11.7214288892185	25.5025939809904	48.1728980439315	56.7470721447788	77.6625209147316	26.9167023914297
114.1	19.2783896445365	28.2943172131017	38.6458089503803	50.9581128353395	60.9326265992578	68.6426112342718	75.7197749212031	78.2402259526666	3566.20474972732	71.4788389488067	51.2853822995183	45.8573580172406	45.2483118581559	40.377232627552	40.5389672205645	28.215568285399	0.0426606515252927	11.7114861775223	25.4474319495408	48.0690384084242	56.625054491302	77.4959988157705	26.860483869577
114.2	19.2350318015556	28.2309080733753	38.5594079800651	50.8444822965037	60.7969636162292	68.4899017510781	75.5510166784262	78.0654881574038	3558.3026826527	71.3201111199365	51.1718207441392	45.7559002346065	45.1483574111432	40.2883714870053	40.4502275640109	28.1538084298719	0.0425669952315564	11.7015450761593	25.39243632065	47.965491013187	56.5034030024937	77.3299756285677	26.8044423302326
114.3	19.1918114780508	28.1676991852946	38.4732794106894	50.7312093054911	60.661726967613	68.3376717271533	75.382787528229	77.8912986061165	3550.42529843552	71.16188012165	51.0586138704274	45.6547593076459	45.04871435279	40.1997852976163	40.3617556087664	28.0922379543054	0.0424736268441889	11.6916056152478	25.337606461854	47.8622546757509	56.3821162928525	77.1644494659883	26.7485770624176
114.4	19.1487281224864	28.1046897466681	38.3874221512019	50.6182924307245	60.5269149478465	68.1859192466297	75.2150853696034	77.7176551331148	3542.57249911243	71.0041439777891	50.9457602683104	45.5539339770531	44.9493814488937	40.111472979712	40.2735503539316	28.0308561244573	0.0423805452450239	11.681667824833	25.2829417435673	47.7593282190057	56.2611929831565	76.9994184494571	26.6928873586253
114.5	19.1057811859939	28.04187895919	38.3018351158433	50.5057302475768	60.3925258596432	68.034642402923	75.0479081116101	77.5445555829729	3534.74418719066	70.8469007217107	50.8332585345125	45.4534229895889	44.850357471178	40.0234334587416	40.1856108030086	27.9696622095098	0.042287749321116	11.6717317348862	25.2284415390671	47.6567104711725	56.1406317004301	76.8348807089139	26.6373725148017
114.6	19.0629701223574	27.9792660284182	38.2165172241154	50.3935213383317	60.2585580139458	67.8838392986793	74.8812536733229	77.3719978104734	3526.94026564535	70.6901483962333	50.7211072725159	45.3532250980461	44.7516411972603	39.935665665248	40.0979359638799	27.9086554820515	0.042195237964713	11.6617973753052	25.1741052244789	47.5544002657754	56.0204310779114	76.6708343827689	26.5820318303253
114.7	19.0202943879981	27.9168501637525	38.1314674007515	50.2816642921439	60.1250097298788	67.7335080457228	74.7151199837723	77.1999796805505	3519.16063791697	70.5338850535832	50.6093050925225	45.2533390612162	44.6532314106181	39.8481685348399	40.0105248487863	27.8478352180586	0.0421030100732274	11.6518647759139	25.119932178761	47.452396441614	55.9005897550197	76.507277617858	26.5268646079875
114.8	18.9777534419598	27.8546305784131	38.0466845756869	50.1701577050003	59.9918793347026	67.5836467650035	74.5495049818897	77.0284990682347	3511.40520790866	70.3781087553421	50.4978506114166	45.1537636438549	44.5551269005562	39.7609410081633	39.9233764743048	27.7872006968765	0.0420110645492084	11.6419339664618	25.06592178369	47.3506978427357	55.7811063773232	76.344208569399	26.471870153973
114.9	18.9353467458942	27.7926064894184	37.9621676840291	50.0590001796813	59.8591651637669	67.4342535865457	74.3844066164527	76.8575538585974	3503.67387998364	70.2228175723939	50.3867424527263	45.0544976166485	44.4573264621739	39.6739820308742	39.8364898613278	27.7267512012017	0.0419194003003143	11.6320049766245	25.0120734238458	47.2493033184084	55.6619795965066	76.1816254009473	26.4170477778406
115	18.8930737640458	27.7307771175641	37.8779156660287	49.9481903257218	59.7268655604647	67.2853266493964	74.2198228460297	76.6871419466953	3495.96655896267	70.0680095848727	50.2759792465868	44.955539756181	44.3598288963326	39.5872905536104	39.7498640350413	27.6664860170637	0.0418280162392848	11.6220778360031	24.9583864865971	47.1482117230933	55.5432080703396	76.0195262843528	26.3623967925036
115.1	18.8509339632376	27.6691416874017	37.7939274670501	49.8377267593731	59.594978876187	67.1368641015741	74.0557516389252	76.5172612375164	3488.28315012143	69.9136828821108	50.1655596297026	44.8568888449004	44.2626330096235	39.5008655319642	39.6634980249035	27.6064044338069	0.0417369112839133	11.6121525741241	24.9048603620865	47.0474219164175	55.424790462645	75.8579093997158	26.3079165142106
115.2	18.8089268128568	27.6076994272169	37.7102020375427	49.7276081035651	59.4635034702771	66.9888641000184	73.8921909731261	76.3479096459249	3480.623559188	69.7598355625869	50.0554822453112	44.7585436710859	44.1657376143353	39.4147059264551	39.5773908646238	27.5465057440728	0.0416460843570198	11.6022292204391	24.8514944432164	46.9469327631477	55.3067254432668	75.6967729353449	26.2536062625269
115.3	18.7670517848398	27.5464495690092	37.6267383330121	49.6178329878676	59.3324377099858	66.841324810539	73.7291388362472	76.1790850966076	3472.98769234034	69.6064657338752	49.9457457431456	44.6605030288152	44.0691415284225	39.3288107025028	39.4915415921416	27.4867892437822	0.0415555343864238	11.5923078043252	24.7982881256341	46.8467431331628	55.1890116880394	75.5361150877132	26.1994653603148
115.4	18.7253083536586	27.4853913484705	37.5435353139916	49.5084000484539	59.2017799704265	66.6942444077661	73.5665932254781	76.0107855240202	3465.37545620375	69.4535715125937	49.8363487793983	44.5627657179319	43.9728435754736	39.2431788303995	39.4059492496056	27.4272542321172	0.041465260304917	11.582388355084	24.7452408077179	46.7468519014278	55.0716478787557	75.3759340614161	26.1454931337156
115.5	18.683695996306	27.4245240049646	37.4605919460138	49.3993079280625	59.0715286345307	66.5476210751001	73.4045521475297	75.8430088723334	3457.78675784839	69.3011510243545	49.7272900166851	44.4653305440131	43.8768425846797	39.1578092852841	39.3206128833526	27.3679000115042	0.041375261050237	11.5724709019421	24.6923518905623	46.6472579479668	54.9546327031371	75.2162280691289	26.0916889121303
