Energy	Hydrogen	Helium	Lithium	Beryllium	Boron	Carbon	Nitrogen	Oxygen	Fluorine	Neon	Sodium	Magnesium	Aluminum	Silicon	Phosphorus	Sulfur	Chlorine	Argon	Potassium
69.2	2.88E-05	3.07E-05	0.078387617	0.220449124	0.151251632	0.376838254	1.93E-04	2.18E-04	2.74E-04	1.39E-04	0.131147095	0.36586	0.600144421	0.605115618	0.514600286	0.6315553	9.84E-04	5.72E-04	0.368423928
69.3	2.88E-05	3.07E-05	0.078386761	0.22043877	0.151216352	0.376782668	1.93E-04	2.17E-04	2.74E-04	1.39E-04	0.130928733	0.36538	0.599165594	0.603927094	0.513571475	0.630053761	9.82E-04	5.70E-04	0.367367542
69.4	2.88E-05	3.07E-05	0.07838591	0.220428477	0.151181276	0.37672741	1.93E-04	2.17E-04	2.74E-04	1.39E-04	0.130711609	0.36491	0.598192329	0.602744806	0.512547537	0.628560366	9.79E-04	5.69E-04	0.366317164
69.5	2.88E-05	3.07E-05	0.078385064	0.220418245	0.151146404	0.376672477	1.92E-04	2.17E-04	2.74E-04	1.38E-04	0.130495715	0.36444	0.597224586	0.601568712	0.511528441	0.627075058	9.77E-04	5.67E-04	0.36527275
69.6	2.88E-05	3.07E-05	0.078384223	0.220408074	0.151111733	0.376617868	1.92E-04	2.17E-04	2.73E-04	1.38E-04	0.130281042	0.36397	0.596262325	0.600398772	0.510514157	0.625597783	9.74E-04	5.65E-04	0.36423426
69.7	2.88E-05	3.07E-05	0.078383387	0.220397962	0.151077263	0.37656358	1.92E-04	2.17E-04	2.73E-04	1.38E-04	0.130067581	0.36351	0.595305508	0.599234945	0.509504655	0.624128485	9.72E-04	5.64E-04	0.36320165
69.8	2.88E-05	3.07E-05	0.078382556	0.22038791	0.151042993	0.37650961	1.92E-04	2.17E-04	2.73E-04	1.38E-04	0.129855323	0.36305	0.594354097	0.598077189	0.508499907	0.62266711	9.69E-04	5.62E-04	0.362174879
69.9	2.88E-05	3.07E-05	0.07838173	0.220377916	0.15100892	0.376455957	1.92E-04	2.17E-04	2.73E-04	1.38E-04	0.129644261	0.36259	0.593408052	0.596925465	0.507499883	0.621213605	9.67E-04	5.61E-04	0.361153906
70	2.88E-05	3.07E-05	0.078380909	0.220367981	0.150975043	0.376402618	1.92E-04	2.17E-04	2.73E-04	1.38E-04	0.129434386	0.36213	0.592467337	0.595779733	0.506504555	0.619767916	9.65E-04	5.59E-04	0.36013869
70.1	2.88E-05	3.07E-05	0.078380093	0.220358104	0.150941361	0.376349591	1.92E-04	2.17E-04	2.73E-04	1.38E-04	0.129225689	0.36168	0.591531913	0.594639952	0.505513894	0.618329989	9.62E-04	5.58E-04	0.35912919
70.2	2.88E-05	3.07E-05	0.078379281	0.220348285	0.150907872	0.376296873	1.92E-04	2.17E-04	2.72E-04	1.37E-04	0.129018162	0.36123	0.590601744	0.593506085	0.504527872	0.616899772	9.60E-04	5.57E-04	0.358125366
70.3	2.88E-05	3.07E-05	0.078378475	0.220338523	0.150874575	0.376244462	1.92E-04	2.17E-04	2.72E-04	1.37E-04	0.128811797	0.36078	0.589676792	0.592378091	0.503546459	0.615477212	9.58E-04	5.55E-04	0.357127178
70.4	2.88E-05	3.07E-05	0.078377673	0.220328817	0.150841469	0.376192357	1.92E-04	2.16E-04	2.72E-04	1.37E-04	0.128606586	0.36033	0.588757021	0.591255932	0.502569629	0.614062259	9.55E-04	5.54E-04	0.356134586
70.5	2.88E-05	3.07E-05	0.078376876	0.220319169	0.150808553	0.376140554	1.92E-04	2.16E-04	2.72E-04	1.37E-04	0.12840252	0.35989	0.587842395	0.59013957	0.501597354	0.612654861	9.53E-04	5.52E-04	0.355147552
70.6	2.88E-05	3.07E-05	0.078376084	0.220309576	0.150775824	0.376089052	1.92E-04	2.16E-04	2.72E-04	1.37E-04	0.128199593	0.35945	0.586932876	0.589028966	0.500629606	0.611254966	9.51E-04	5.51E-04	0.354166036
70.7	2.88E-05	3.07E-05	0.078375296	0.220300039	0.150743282	0.376037848	1.92E-04	2.16E-04	2.71E-04	1.37E-04	0.127997794	0.35901	0.586028431	0.587924083	0.499666358	0.609862525	9.48E-04	5.49E-04	0.353189999
70.8	2.88E-05	3.07E-05	0.078374513	0.220290557	0.150710925	0.37598694	1.92E-04	2.16E-04	2.71E-04	1.37E-04	0.127797118	0.35857	0.585129023	0.586824884	0.498707582	0.608477487	9.46E-04	5.48E-04	0.352219404
70.9	2.88E-05	3.07E-05	0.078373735	0.220281129	0.150678752	0.375936327	1.92E-04	2.16E-04	2.71E-04	1.37E-04	0.127597556	0.35814	0.584234618	0.585731331	0.497753252	0.607099802	9.44E-04	5.46E-04	0.351254213
71	2.88E-05	3.07E-05	0.078372961	0.220271757	0.150646762	0.375886006	1.92E-04	2.16E-04	2.71E-04	1.36E-04	0.1273991	0.35771	0.58334518	0.584643386	0.496803341	0.605729421	9.42E-04	5.45E-04	0.350294387
71.1	2.88E-05	3.07E-05	0.078372192	0.220262438	0.150614953	0.375835975	1.92E-04	2.16E-04	2.71E-04	1.36E-04	0.127201743	0.35728	0.582460674	0.583561015	0.495857822	0.604366296	9.39E-04	5.44E-04	0.34933989
71.2	2.88E-05	3.07E-05	0.078371427	0.220253173	0.150583324	0.375786231	1.92E-04	2.16E-04	2.71E-04	1.36E-04	0.127005477	0.35685	0.581581068	0.58248418	0.494916668	0.603010377	9.37E-04	5.42E-04	0.348390684
71.3	2.88E-05	3.07E-05	0.078370667	0.220243961	0.150551874	0.375736774	1.92E-04	2.16E-04	2.70E-04	1.36E-04	0.126810294	0.35643	0.580706326	0.581412845	0.493979855	0.601661617	9.35E-04	5.41E-04	0.347446733
71.4	2.88E-05	3.07E-05	0.078369911	0.220234802	0.150520602	0.3756876	1.92E-04	2.16E-04	2.70E-04	1.36E-04	0.126616188	0.35601	0.579836416	0.580346975	0.493047356	0.600319968	9.33E-04	5.40E-04	0.346508001
71.5	2.88E-05	3.07E-05	0.078369159	0.220225695	0.150489506	0.375638708	1.92E-04	2.16E-04	2.70E-04	1.36E-04	0.12642315	0.35559	0.578971303	0.579286534	0.492119145	0.598985382	9.31E-04	5.38E-04	0.345574451
71.6	2.88E-05	3.07E-05	0.078368412	0.220216641	0.150458584	0.375590096	1.91E-04	2.15E-04	2.70E-04	1.36E-04	0.126231173	0.35517	0.578110954	0.578231488	0.491195196	0.597657813	9.28E-04	5.37E-04	0.344646047
71.7	2.88E-05	3.07E-05	0.07836767	0.220207638	0.150427837	0.375541762	1.91E-04	2.15E-04	2.70E-04	1.35E-04	0.12604025	0.35476	0.577255338	0.5771818	0.490275484	0.596337214	9.26E-04	5.35E-04	0.343722755
71.8	2.88E-05	3.07E-05	0.078366931	0.220198687	0.150397263	0.375493703	1.91E-04	2.15E-04	2.70E-04	1.35E-04	0.125850373	0.35434	0.57640442	0.576137437	0.489359984	0.595023539	9.24E-04	5.34E-04	0.342804538
71.9	2.88E-05	3.07E-05	0.078366197	0.220189787	0.15036686	0.375445919	1.91E-04	2.15E-04	2.69E-04	1.35E-04	0.125661536	0.35393	0.57555817	0.575098364	0.488448671	0.593716741	9.22E-04	5.33E-04	0.341891363
72	2.88E-05	3.07E-05	0.078365467	0.220180937	0.150336627	0.375398406	1.91E-04	2.15E-04	2.69E-04	1.35E-04	0.125473732	0.35353	0.574716554	0.574064547	0.487541519	0.592416777	9.20E-04	5.31E-04	0.340983193
72.1	2.88E-05	3.07E-05	0.078364742	0.220172138	0.150306563	0.375351163	1.91E-04	2.15E-04	2.69E-04	1.35E-04	0.125286952	0.35312	0.573879542	0.573035952	0.486638505	0.591123599	9.18E-04	5.30E-04	0.340079996
72.2	2.88E-05	3.07E-05	0.07836402	0.220163389	0.150276667	0.375304188	1.91E-04	2.15E-04	2.69E-04	1.35E-04	0.125101191	0.35272	0.573047101	0.572012546	0.485739604	0.589837164	9.16E-04	5.29E-04	0.339181737
72.3	2.88E-05	3.07E-05	0.078363303	0.220154689	0.150246937	0.37525748	1.91E-04	2.15E-04	2.69E-04	1.35E-04	0.124916442	0.35232	0.5722192	0.570994296	0.484844792	0.588557428	9.14E-04	5.28E-04	0.338288382
72.4	2.88E-05	3.07E-05	0.07836259	0.220146038	0.150217374	0.375211036	1.91E-04	2.15E-04	2.69E-04	1.35E-04	0.124732696	0.35192	0.571395809	0.569981168	0.483954043	0.587284346	9.12E-04	5.26E-04	0.337399897
72.5	2.88E-05	3.07E-05	0.078361881	0.220137437	0.150187974	0.375164854	1.91E-04	2.15E-04	2.68E-04	1.34E-04	0.124549949	0.35152	0.570576896	0.56897313	0.483067336	0.586017874	9.09E-04	5.25E-04	0.33651625
72.6	2.88E-05	3.07E-05	0.078361176	0.220128884	0.150158738	0.375118933	1.91E-04	2.15E-04	2.68E-04	1.34E-04	0.124368192	0.35113	0.569762432	0.567970148	0.482184644	0.584757969	9.07E-04	5.24E-04	0.335637408
72.7	2.88E-05	3.07E-05	0.078360475	0.220120379	0.150129664	0.375073271	1.91E-04	2.15E-04	2.68E-04	1.34E-04	0.124187419	0.35074	0.568952385	0.566972192	0.481305946	0.583504589	9.05E-04	5.22E-04	0.334763337
72.8	2.88E-05	3.07E-05	0.078359778	0.220111922	0.150100751	0.375027865	1.91E-04	2.14E-04	2.68E-04	1.34E-04	0.124007623	0.35035	0.568146727	0.565979229	0.480431217	0.58225769	9.03E-04	5.21E-04	0.333894006
72.9	2.88E-05	3.07E-05	0.078359085	0.220103512	0.150071998	0.374982715	1.91E-04	2.14E-04	2.68E-04	1.34E-04	0.123828799	0.34996	0.567345426	0.564991226	0.479560435	0.58101723	9.01E-04	5.20E-04	0.333029382
73	2.88E-05	3.07E-05	0.078358396	0.22009515	0.150043403	0.374937819	1.91E-04	2.14E-04	2.68E-04	1.34E-04	0.123650938	0.34957	0.566548454	0.564008153	0.478693575	0.579783167	8.99E-04	5.19E-04	0.332169433
73.1	2.88E-05	3.07E-05	0.078357711	0.220086835	0.150014967	0.374893174	1.91E-04	2.14E-04	2.68E-04	1.34E-04	0.123474036	0.34919	0.565755782	0.563029979	0.477830616	0.57855546	8.97E-04	5.17E-04	0.331314128
73.2	2.88E-05	3.07E-05	0.07835703	0.220078566	0.149986686	0.374848779	1.91E-04	2.14E-04	2.67E-04	1.34E-04	0.123298084	0.34881	0.56496738	0.562056672	0.476971535	0.577334067	8.95E-04	5.16E-04	0.330463436
73.3	2.88E-05	3.07E-05	0.078356352	0.220070344	0.149958562	0.374804632	1.91E-04	2.14E-04	2.67E-04	1.34E-04	0.123123078	0.34843	0.564183219	0.561088201	0.476116308	0.576118947	8.93E-04	5.15E-04	0.329617324
73.4	2.88E-05	3.07E-05	0.078355679	0.220062167	0.149930592	0.374760731	1.91E-04	2.14E-04	2.67E-04	1.33E-04	0.12294901	0.34805	0.563403272	0.560124536	0.475264914	0.57491006	8.91E-04	5.14E-04	0.328775764
73.5	2.88E-05	3.07E-05	0.078355009	0.220054036	0.149902775	0.374717075	1.91E-04	2.14E-04	2.67E-04	1.33E-04	0.122775874	0.34767	0.562627509	0.559165646	0.474417329	0.573707365	8.89E-04	5.12E-04	0.327938723
73.6	2.88E-05	3.07E-05	0.078354343	0.22004595	0.149875111	0.374673663	1.91E-04	2.14E-04	2.67E-04	1.33E-04	0.122603664	0.3473	0.561855903	0.558211502	0.473573533	0.572510822	8.87E-04	5.11E-04	0.327106171
73.7	2.88E-05	3.07E-05	0.078353681	0.220037909	0.149847598	0.374630491	1.91E-04	2.14E-04	2.67E-04	1.33E-04	0.122432374	0.34693	0.561088426	0.557262074	0.472733503	0.571320391	8.86E-04	5.10E-04	0.326278079
73.8	2.88E-05	3.07E-05	0.078353023	0.220029913	0.149820235	0.374587559	1.91E-04	2.14E-04	2.67E-04	1.33E-04	0.122261997	0.34656	0.56032505	0.556317332	0.471897216	0.570136033	8.84E-04	5.09E-04	0.325454416
73.9	2.88E-05	3.07E-05	0.078352368	0.220021961	0.149793021	0.374544866	1.91E-04	2.14E-04	2.66E-04	1.33E-04	0.122092528	0.34619	0.559565747	0.555377246	0.471064653	0.568957709	8.82E-04	5.08E-04	0.324635153
74	2.88E-05	3.07E-05	0.078351717	0.220014054	0.149765956	0.374502408	1.90E-04	2.14E-04	2.66E-04	1.33E-04	0.121923961	0.34583	0.558810491	0.554441788	0.47023579	0.56778538	8.80E-04	5.06E-04	0.32382026
74.1	2.88E-05	3.07E-05	0.07835107	0.22000619	0.149739038	0.374460186	1.90E-04	2.13E-04	2.66E-04	1.33E-04	0.121756289	0.34546	0.558059254	0.553510927	0.469410607	0.566619007	8.78E-04	5.05E-04	0.323009708
74.2	2.88E-05	3.07E-05	0.078350427	0.219998369	0.149712266	0.374418197	1.90E-04	2.13E-04	2.66E-04	1.32E-04	0.121589506	0.3451	0.55731201	0.552584637	0.468589082	0.565458552	8.76E-04	5.04E-04	0.322203469
74.3	2.88E-05	3.07E-05	0.078349787	0.219990592	0.14968564	0.374376439	1.90E-04	2.13E-04	2.66E-04	1.32E-04	0.121423607	0.34474	0.556568732	0.551662888	0.467771195	0.564303978	8.74E-04	5.03E-04	0.321401513
74.4	2.88E-05	3.07E-05	0.07834915	0.219982857	0.149659158	0.374334911	1.90E-04	2.13E-04	2.66E-04	1.32E-04	0.121258586	0.34439	0.555829394	0.550745651	0.466956925	0.563155247	8.72E-04	5.02E-04	0.320603813
74.5	2.88E-05	3.07E-05	0.078348517	0.219975165	0.149632819	0.374293611	1.90E-04	2.13E-04	2.66E-04	1.32E-04	0.121094437	0.34403	0.55509397	0.549832899	0.46614625	0.56201232	8.70E-04	5.01E-04	0.319810339
74.6	2.88E-05	3.07E-05	0.078347888	0.219967515	0.149606622	0.374252539	1.90E-04	2.13E-04	2.65E-04	1.32E-04	0.120931153	0.34368	0.554362434	0.548924604	0.46533915	0.560875162	8.69E-04	4.99E-04	0.319021064
74.7	2.88E-05	3.07E-05	0.078347262	0.219959907	0.149580567	0.374211691	1.90E-04	2.13E-04	2.65E-04	1.32E-04	0.12076873	0.34333	0.553634759	0.548020738	0.464535604	0.559743736	8.67E-04	4.98E-04	0.31823596
74.8	2.88E-05	3.07E-05	0.07834664	0.219952341	0.149554652	0.374171068	1.90E-04	2.13E-04	2.65E-04	1.32E-04	0.120607162	0.34298	0.552910921	0.547121274	0.463735594	0.558618004	8.65E-04	4.97E-04	0.317455
74.9	2.88E-05	3.07E-05	0.078346021	0.219944816	0.149528877	0.374130666	1.90E-04	2.13E-04	2.65E-04	1.32E-04	0.120446443	0.34263	0.552190894	0.546226184	0.462939097	0.557497932	8.63E-04	4.96E-04	0.316678156
75	2.88E-05	3.07E-05	0.078345405	0.219937333	0.14950324	0.374090486	1.90E-04	2.13E-04	2.65E-04	1.32E-04	0.120286568	0.34228	0.551474653	0.545335442	0.462146094	0.556383482	8.61E-04	4.95E-04	0.3159054
75.1	2.88E-05	3.07E-05	0.078344793	0.21992989	0.149477741	0.374050524	1.90E-04	2.13E-04	2.65E-04	1.32E-04	0.120127531	0.34194	0.550762174	0.54444902	0.461356566	0.55527462	8.60E-04	4.94E-04	0.315136707
75.2	2.88E-05	3.07E-05	0.078344185	0.219922488	0.149452379	0.374010781	1.90E-04	2.13E-04	2.65E-04	1.31E-04	0.119969326	0.34159	0.550053431	0.543566892	0.460570492	0.554171309	8.58E-04	4.93E-04	0.314372049
75.3	2.88E-05	3.07E-05	0.07834358	0.219915126	0.149427152	0.373971253	1.90E-04	2.13E-04	2.64E-04	1.31E-04	0.119811948	0.34125	0.549348399	0.542689031	0.459787853	0.553073515	8.56E-04	4.91E-04	0.3136114
75.4	2.88E-05	3.07E-05	0.078342978	0.219907804	0.14940206	0.373931941	1.90E-04	2.13E-04	2.64E-04	1.31E-04	0.119655391	0.34091	0.548647056	0.541815412	0.459008629	0.551981203	8.54E-04	4.90E-04	0.312854734
75.5	2.88E-05	3.07E-05	0.078342379	0.219900522	0.149377102	0.373892841	1.90E-04	2.12E-04	2.64E-04	1.31E-04	0.119499651	0.34058	0.547949376	0.540946007	0.458232801	0.550894339	8.52E-04	4.89E-04	0.312102023
75.6	2.88E-05	3.07E-05	0.078341784	0.219893279	0.149352278	0.373853954	1.90E-04	2.12E-04	2.64E-04	1.31E-04	0.119344722	0.34024	0.547255335	0.540080792	0.45746035	0.549812887	8.51E-04	4.88E-04	0.311353244
75.7	2.88E-05	3.07E-05	0.078341192	0.219886076	0.149327585	0.373815277	1.90E-04	2.12E-04	2.64E-04	1.31E-04	0.119190599	0.33991	0.54656491	0.53921974	0.456691257	0.548736815	8.49E-04	4.87E-04	0.310608369
75.8	2.88E-05	3.07E-05	0.078340603	0.219878911	0.149303024	0.373776809	1.90E-04	2.12E-04	2.64E-04	1.31E-04	0.119037275	0.33958	0.545878077	0.538362826	0.455925502	0.547666087	8.47E-04	4.86E-04	0.309867374
75.9	2.88E-05	3.07E-05	0.078340018	0.219871785	0.149278593	0.373738549	1.90E-04	2.12E-04	2.64E-04	1.31E-04	0.118884747	0.33925	0.545194814	0.537510025	0.455163068	0.546600672	8.45E-04	4.85E-04	0.309130233
76	2.88E-05	3.07E-05	0.078339435	0.219864698	0.149254292	0.373700496	1.90E-04	2.12E-04	2.63E-04	1.31E-04	0.118733009	0.33892	0.544515095	0.536661312	0.454403934	0.545540535	8.44E-04	4.84E-04	0.308396921
76.1	2.88E-05	3.07E-05	0.078338856	0.219857648	0.14923012	0.373662647	1.90E-04	2.12E-04	2.63E-04	1.30E-04	0.118582056	0.33859	0.543838899	0.535816662	0.453648084	0.544485643	8.42E-04	4.83E-04	0.307667413
76.2	2.88E-05	3.07E-05	0.07833828	0.219850637	0.149206075	0.373625001	1.90E-04	2.12E-04	2.63E-04	1.30E-04	0.118431883	0.33827	0.543166203	0.534976049	0.452895497	0.543435964	8.40E-04	4.82E-04	0.306941684
76.3	2.88E-05	3.07E-05	0.078337708	0.219843663	0.149182158	0.373587558	1.90E-04	2.12E-04	2.63E-04	1.30E-04	0.118282485	0.33794	0.542496984	0.53413945	0.452146157	0.542391465	8.39E-04	4.81E-04	0.306219711
76.4	2.88E-05	3.07E-05	0.078337138	0.219836727	0.149158367	0.373550316	1.90E-04	2.12E-04	2.63E-04	1.30E-04	0.118133856	0.33762	0.54183122	0.53330684	0.451400044	0.541352113	8.37E-04	4.80E-04	0.305501468
76.5	2.88E-05	3.07E-05	0.078336571	0.219829828	0.149134701	0.373513273	1.90E-04	2.12E-04	2.63E-04	1.30E-04	0.117985992	0.3373	0.541168888	0.532478195	0.450657141	0.540317878	8.35E-04	4.79E-04	0.304786932
76.6	2.88E-05	3.07E-05	0.078336008	0.219822966	0.149111159	0.373476428	1.90E-04	2.12E-04	2.63E-04	1.30E-04	0.117838888	0.33699	0.540509966	0.531653491	0.44991743	0.539288726	8.34E-04	4.78E-04	0.304076078
76.7	2.88E-05	3.07E-05	0.078335447	0.21981614	0.149087742	0.37343978	1.90E-04	2.12E-04	2.63E-04	1.30E-04	0.117692539	0.33667	0.539854432	0.530832703	0.449180893	0.538264627	8.32E-04	4.76E-04	0.303368883
76.8	2.88E-05	3.07E-05	0.07833489	0.219809351	0.149064447	0.373403327	1.89E-04	2.12E-04	2.62E-04	1.30E-04	0.11754694	0.33635	0.539202264	0.53001581	0.448447512	0.537245548	8.30E-04	4.75E-04	0.302665324
76.9	2.88E-05	3.07E-05	0.078334336	0.219802598	0.149041275	0.373367069	1.89E-04	2.12E-04	2.62E-04	1.30E-04	0.117402086	0.33604	0.538553441	0.529202786	0.447717271	0.53623146	8.29E-04	4.74E-04	0.301965376
77	2.88E-05	3.07E-05	0.078333784	0.219795881	0.149018223	0.373331004	1.89E-04	2.12E-04	2.62E-04	1.30E-04	0.117257973	0.33573	0.537907941	0.528393608	0.44699015	0.535222331	8.27E-04	4.73E-04	0.301269017
77.1	2.88E-05	3.07E-05	0.078333236	0.2197892	0.148995293	0.37329513	1.89E-04	2.11E-04	2.62E-04	1.30E-04	0.117114596	0.33542	0.537265743	0.527588254	0.446266133	0.53421813	8.26E-04	4.72E-04	0.300576224
77.2	2.88E-05	3.07E-05	0.078332691	0.219782554	0.148972482	0.373259447	1.89E-04	2.11E-04	2.62E-04	1.29E-04	0.11697195	0.33511	0.536626826	0.526786701	0.445545204	0.533218828	8.24E-04	4.71E-04	0.299886974
77.3	2.88E-05	3.07E-05	0.078332148	0.219775944	0.14894979	0.373223953	1.89E-04	2.11E-04	2.62E-04	1.29E-04	0.11683003	0.3348	0.535991169	0.525988925	0.444827343	0.532224393	8.22E-04	4.70E-04	0.299201244
77.4	2.88E-05	3.07E-05	0.078331609	0.219769368	0.148927216	0.373188647	1.89E-04	2.11E-04	2.62E-04	1.29E-04	0.116688832	0.3345	0.53535875	0.525194904	0.444112536	0.531234796	8.21E-04	4.69E-04	0.298519012
77.5	2.88E-05	3.07E-05	0.078331072	0.219762827	0.14890476	0.373153528	1.89E-04	2.11E-04	2.62E-04	1.29E-04	0.116548351	0.3342	0.53472955	0.524404616	0.443400765	0.530250008	8.19E-04	4.68E-04	0.297840255
77.6	2.88E-05	3.07E-05	0.078330538	0.219756321	0.14888242	0.373118594	1.89E-04	2.11E-04	2.61E-04	1.29E-04	0.116408583	0.33389	0.534103548	0.523618038	0.442692012	0.529269998	8.18E-04	4.67E-04	0.297164951
77.7	2.88E-05	3.07E-05	0.078330007	0.219749849	0.148860196	0.373083844	1.89E-04	2.11E-04	2.61E-04	1.29E-04	0.116269523	0.33359	0.533480724	0.522835148	0.441986263	0.528294738	8.16E-04	4.66E-04	0.296493079
77.8	2.88E-05	3.07E-05	0.078329479	0.219743411	0.148838088	0.373049277	1.89E-04	2.11E-04	2.61E-04	1.29E-04	0.116131166	0.33329	0.532861056	0.522055923	0.441283499	0.527324198	8.14E-04	4.65E-04	0.295824616
77.9	2.88E-05	3.07E-05	0.078328954	0.219737007	0.148816094	0.373014892	1.89E-04	2.11E-04	2.61E-04	1.29E-04	0.115993509	0.333	0.532244526	0.521280344	0.440583705	0.526358349	8.13E-04	4.64E-04	0.295159541
78	2.88E-05	3.07E-05	0.078328432	0.219730637	0.148794213	0.372980688	1.89E-04	2.11E-04	2.61E-04	1.29E-04	0.115856546	0.3327	0.531631113	0.520508386	0.439886864	0.525397164	8.11E-04	4.64E-04	0.294497832
78.1	2.88E-05	3.07E-05	0.078327912	0.2197243	0.148772446	0.372946663	1.89E-04	2.11E-04	2.61E-04	1.29E-04	0.115720274	0.33241	0.531020798	0.51974003	0.43919296	0.524440613	8.10E-04	4.63E-04	0.293839468
78.2	2.88E-05	3.07E-05	0.078327395	0.219717997	0.14875079	0.372912817	1.89E-04	2.11E-04	2.61E-04	1.28E-04	0.115584688	0.33211	0.530413561	0.518975253	0.438501978	0.523488668	8.08E-04	4.62E-04	0.293184428
78.3	2.88E-05	3.07E-05	0.078326881	0.219711726	0.148729247	0.372879147	1.89E-04	2.11E-04	2.61E-04	1.28E-04	0.115449783	0.33182	0.529809383	0.518214035	0.4378139	0.522541301	8.07E-04	4.61E-04	0.292532691
78.4	2.88E-05	3.07E-05	0.07832637	0.219705488	0.148707813	0.372845654	1.89E-04	2.11E-04	2.61E-04	1.28E-04	0.115315556	0.33153	0.529208244	0.517456354	0.437128712	0.521598485	8.05E-04	4.60E-04	0.291884236
78.5	2.88E-05	3.07E-05	0.078325861	0.219699283	0.148686491	0.372812335	1.89E-04	2.11E-04	2.60E-04	1.28E-04	0.115182002	0.33124	0.528610125	0.51670219	0.436446397	0.520660191	8.04E-04	4.59E-04	0.291239042
78.6	2.88E-05	3.07E-05	0.078325355	0.21969311	0.148665277	0.37277919	1.89E-04	2.11E-04	2.60E-04	1.28E-04	0.115049117	0.33096	0.528015008	0.515951521	0.43576694	0.519726393	8.02E-04	4.58E-04	0.290597089
78.7	2.88E-05	3.07E-05	0.078324852	0.219686969	0.148644172	0.372746218	1.89E-04	2.11E-04	2.60E-04	1.28E-04	0.114916896	0.33067	0.527422873	0.515204328	0.435090326	0.518797063	8.01E-04	4.57E-04	0.289958357
78.8	2.88E-05	3.07E-05	0.078324351	0.21968086	0.148623175	0.372713417	1.89E-04	2.10E-04	2.60E-04	1.28E-04	0.114785337	0.33039	0.526833702	0.514460589	0.434416538	0.517872174	7.99E-04	4.56E-04	0.289322824
78.9	2.88E-05	3.07E-05	0.078323853	0.219674783	0.148602285	0.372680787	1.89E-04	2.10E-04	2.60E-04	1.28E-04	0.114654433	0.33011	0.526247476	0.513720284	0.433745561	0.516951699	7.98E-04	4.55E-04	0.288690472
79	2.88E-05	3.07E-05	0.078323358	0.219668737	0.148581502	0.372648325	1.89E-04	2.10E-04	2.60E-04	1.28E-04	0.114524182	0.32982	0.525664176	0.512983394	0.433077381	0.516035613	7.96E-04	4.54E-04	0.28806128
79.1	2.88E-05	3.07E-05	0.078322865	0.219662723	0.148560825	0.372616032	1.89E-04	2.10E-04	2.60E-04	1.28E-04	0.114394579	0.32955	0.525083785	0.512249897	0.432411983	0.515123887	7.95E-04	4.53E-04	0.287435229
79.2	2.88E-05	3.07E-05	0.078322375	0.21965674	0.148540253	0.372583906	1.89E-04	2.10E-04	2.60E-04	1.28E-04	0.11426562	0.32927	0.524506284	0.511519775	0.43174935	0.514216497	7.93E-04	4.52E-04	0.286812298
79.3	2.88E-05	3.07E-05	0.078321888	0.219650788	0.148519786	0.372551946	1.89E-04	2.10E-04	2.59E-04	1.28E-04	0.114137301	0.32899	0.523931656	0.510793008	0.431089468	0.513313416	7.92E-04	4.51E-04	0.286192469
79.4	2.88E-05	3.07E-05	0.078321403	0.219644866	0.148499423	0.372520151	1.89E-04	2.10E-04	2.59E-04	1.27E-04	0.114009619	0.32871	0.523359882	0.510069575	0.430432323	0.512414618	7.91E-04	4.50E-04	0.285575722
79.5	2.88E-05	3.07E-05	0.07832092	0.219638975	0.148479163	0.37248852	1.89E-04	2.10E-04	2.59E-04	1.27E-04	0.113882568	0.32844	0.522790944	0.509349458	0.4297779	0.511520078	7.89E-04	4.50E-04	0.284962038
79.6	2.88E-05	3.07E-05	0.07832044	0.219633114	0.148459005	0.372457052	1.89E-04	2.10E-04	2.59E-04	1.27E-04	0.113756147	0.32817	0.522224826	0.508632636	0.429126183	0.510629769	7.88E-04	4.49E-04	0.284351398
79.7	2.88E-05	3.07E-05	0.078319963	0.219627284	0.14843895	0.372425745	1.89E-04	2.10E-04	2.59E-04	1.27E-04	0.113630349	0.3279	0.521661509	0.507919092	0.428477159	0.509743668	7.86E-04	4.48E-04	0.283743783
79.8	2.88E-05	3.07E-05	0.078319488	0.219621483	0.148418996	0.372394599	1.89E-04	2.10E-04	2.59E-04	1.27E-04	0.113505172	0.32763	0.521100976	0.507208806	0.427830813	0.508861748	7.85E-04	4.47E-04	0.283139174
79.9	2.88E-05	3.07E-05	0.078319015	0.219615713	0.148399142	0.372363613	1.89E-04	2.10E-04	2.59E-04	1.27E-04	0.113380612	0.32736	0.52054321	0.506501758	0.427187131	0.507983985	7.83E-04	4.46E-04	0.282537553
