Energy	Air, Dry (near sea level)	Blood, Whole (ICRU-44)	Brain, Grey/White Matter (ICRU-44)	Breast Tissue (ICRU-44)	Bone, Cortical (ICRU-44)	Cadmium Telluride	Gallium Arsenide	Glass, Borosilicate (Pyrex)	Muscle, Skeletal (ICRU-44)	Polyethylene Terephthalate, (Mylar)	Polymethyl Methacrylate, (PMMA)	Polytetrafluoroethylene, (Teflon)	Polyvinyl Chloride, (PVC) 	Tissue, Soft (ICRU-44)	Water, Liquid	Adipose Tissue (ICRU-44)	PLA, (XCOM)
16.1	0.001645305	1.527892054	1.532947051	1.174246593	14.35419606	221.5004911	405.8738285	9.446412443	1.483193241	1.311723577	1.103323608	3.865520282	11.98662644	1.495960111	1.389021352	0.869250269	1.14331
16.2	0.001618509	1.503058196	1.508559562	1.156280687	14.1072625	218.2392127	399.2277156	9.273594966	1.45913998	1.292279826	1.087258827	3.800942923	11.77510435	1.472296521	1.367009721	0.856887761	1.12564
16.3	0.00159237	1.478836527	1.484762493	1.138748771	13.8660878	215.0627804	392.7248964	9.104877615	1.435673177	1.27330459	1.071579967	3.737936333	11.56859827	1.449202164	1.345529991	0.844817961	1.10842
16.4	0.00156687	1.455208358	1.461538134	1.12163784	13.63050392	211.9685184	386.3616079	8.940138927	1.412775086	1.254783853	1.056275512	3.676453171	11.36696154	1.426660034	1.324566213	0.83303223	1.09163
16.5	0.001541988	1.432155678	1.438869405	1.104935357	13.40034866	208.9538497	380.1342013	8.779261742	1.390428602	1.236704101	1.041334354	3.616447792	11.17005253	1.404653733	1.30410301	0.821522233	1.07525
16.6	0.001517706	1.409661128	1.416739831	1.088629227	13.17546546	206.0162918	374.0391383	8.622133027	1.36861723	1.219052298	1.026745778	3.557876178	10.97773451	1.383167441	1.284125547	0.810279926	1.05927
16.7	0.001494005	1.38770797	1.395133521	1.07270778	12.95570319	203.1534524	368.0729872	8.46864371	1.347325066	1.201815867	1.012499447	3.500695871	10.7898754	1.362185894	1.264619515	0.799297547	1.04368
16.8	0.00147087	1.366280065	1.374035138	1.057159759	12.74091589	200.363026	362.2324198	8.318688517	1.326536766	1.184982669	0.998585383	3.444865907	10.60634763	1.341694363	1.245571106	0.788567602	1.02847
16.9	0.001448282	1.345361846	1.353429881	1.041974296	12.53096258	197.6427904	356.5142072	8.172165818	1.306237531	1.168540991	0.984993956	3.390346761	10.42702794	1.321678632	1.226966993	0.778082855	1.01363
17	0.001426226	1.324938295	1.333303463	1.0271409	12.32570709	194.990603	350.9152171	8.028977479	1.286413074	1.152479523	0.971715869	3.337100279	10.25179721	1.302124974	1.208794313	0.767836319	0.99914
17.1	0.001404687	1.30499492	1.313642086	1.012649442	12.12501783	192.4043976	345.4324104	7.889028726	1.267049612	1.136787346	0.958742142	3.285089634	10.08054033	1.283020135	1.191040645	0.757821244	0.985
17.2	0.001383648	1.285517735	1.29443243	0.998490139	11.92876761	189.8821814	340.0628379	7.752228009	1.248133833	1.121453912	0.946064106	3.234279264	9.913146001	1.264351316	1.173693995	0.748031108	0.97119
17.3	0.001363097	1.266493239	1.275661624	0.984653544	11.73683353	187.4220323	334.8036377	7.618486873	1.229652886	1.106469036	0.933673382	3.184634826	9.74950663	1.24610615	1.156742777	0.73845961	0.95771
17.4	0.001343018	1.247908396	1.257317237	0.971130526	11.54909672	185.0220953	329.6520319	7.487719838	1.211594361	1.091822873	0.921561876	3.136123145	9.589518164	1.228272689	1.140175798	0.729100659	0.94454
17.5	0.001323399	1.229750618	1.239387256	0.957912265	11.36544226	182.6805807	324.6053241	7.359844286	1.193946268	1.077505913	0.909721767	3.088712171	9.433079967	1.210839389	1.123982244	0.719948367	0.93168
17.6	0.001304226	1.212007743	1.22186007	0.944990235	11.18575899	180.3957607	319.6608968	7.234780341	1.176697023	1.063508962	0.898145494	3.042370934	9.280094687	1.193795089	1.108151662	0.710997041	0.91911
17.7	0.001285487	1.194668026	1.204724455	0.932356194	11.00993939	178.1659677	314.8162085	7.112450774	1.159835432	1.049823134	0.886825746	2.997069499	9.130468133	1.177129001	1.092673948	0.702241176	0.90684
17.8	0.001267169	1.177720113	1.187969562	0.920002173	10.83787942	175.9895911	310.0687914	6.992780891	1.143350677	1.036439835	0.875755455	2.952778931	8.984109158	1.160830691	1.077539333	0.693675446	0.89485
17.9	0.001249261	1.161153033	1.171584896	0.907920467	10.6694784	173.8650759	305.416249	6.875698443	1.127232297	1.023350755	0.864927787	2.909471252	8.840929546	1.144890073	1.062738371	0.6852947	0.88313
18	0.001231752	1.144956182	1.155560309	0.896103623	10.50463887	171.7909199	300.856254	6.76113353	1.11147018	1.010547857	0.854336127	2.867119406	8.700843903	1.129297385	1.048261926	0.677093953	0.87167
18.1	0.00121463	1.129119306	1.139885983	0.88454443	10.34326651	169.7656719	296.3865454	6.649018515	1.096054546	0.998023365	0.843974079	2.825697225	8.563769554	1.114043188	1.034101159	0.66906838	0.86047
18.2	0.001197884	1.113632488	1.124552419	0.873235912	10.18526997	167.7879299	292.0049271	6.539287933	1.080975934	0.985769753	0.833835453	2.785179393	8.429626441	1.099118344	1.020247519	0.661213313	0.84953
18.3	0.001181505	1.098486139	1.109550426	0.862171318	10.03056079	165.8563388	287.7092655	6.431878416	1.066225192	0.973779741	0.823914255	2.745541414	8.298337032	1.084514014	1.006692731	0.653524229	0.83883
18.4	0.001165483	1.08367098	1.094871107	0.851344113	9.879053297	163.9695888	283.4974872	6.326728612	1.051793464	0.96204628	0.814204687	2.706759585	8.169826223	1.070221636	0.993428784	0.645996753	0.82836
18.5	0.001149807	1.069178036	1.080505848	0.840747972	9.730664488	162.1264137	279.3675778	6.22377911	1.03767218	0.950562546	0.804701133	2.668810962	8.044021258	1.056232927	0.980447927	0.638626644	0.81813
18.6	0.001134469	1.05499862	1.066446311	0.830376769	9.585313941	160.3255894	275.3175791	6.122972373	1.023853045	0.939321933	0.795398156	2.631673333	7.920851637	1.042539862	0.967742651	0.631409796	0.80812
18.7	0.00111946	1.041124323	1.052684421	0.820224573	9.442923724	158.565932	271.3455883	6.02425266	1.010328026	0.928318042	0.78629049	2.595325192	7.800249042	1.02913467	0.955305687	0.62434223	0.79832
18.8	0.00110477	1.027547008	1.039212358	0.810285638	9.303418299	156.8462963	267.4497552	5.927565972	0.997089346	0.917544675	0.777373032	2.559745712	7.682147256	1.016009824	0.943129994	0.617420093	0.78874
18.9	0.001090392	1.014258792	1.026022544	0.8005544	9.16672444	155.1655745	263.6282816	5.832859979	0.984129475	0.906995827	0.768640842	2.52491472	7.566482086	1.003158033	0.931208751	0.610639649	0.77937
19	0.001076317	1.001252044	1.013107639	0.791025466	9.032771152	153.5226951	259.8794187	5.740083967	0.971441116	0.896665681	0.760089129	2.490812676	7.453191297	0.990572231	0.919535349	0.603997275	0.7702
19.1	0.001062537	0.988519372	1.000460531	0.781693611	8.901489587	151.9166208	256.2014663	5.649188777	0.959017202	0.886548599	0.751713253	2.457420644	7.34221454	0.97824557	0.908103385	0.597489464	0.76122
19.2	0.001049044	0.976053617	0.988074326	0.77255377	8.772812974	150.3463479	252.5927709	5.560126747	0.946850886	0.876639117	0.743508714	2.424720278	7.233493287	0.966171412	0.896906653	0.59111281	0.75244
19.3	0.001035832	0.963847841	0.975942342	0.763601034	8.646676541	148.8109048	249.0517241	5.472851665	0.934935529	0.866931937	0.735471152	2.392693794	7.126970768	0.954343323	0.885939136	0.584864014	0.74384
19.4	0.001022892	0.95189532	0.964058101	0.754830643	8.523017449	147.3093507	245.5767616	5.387318713	0.923264701	0.857421923	0.727596337	2.361323954	7.022591908	0.942755064	0.875195002	0.578739874	0.73542
19.5	0.001010219	0.940189539	0.95241532	0.746237983	8.401774725	145.8407749	242.1663617	5.303484419	0.911832164	0.848104095	0.719880168	2.330594046	6.920303272	0.931400586	0.864668594	0.572737286	0.72717
19.6	9.98E-04	0.928724182	0.941007909	0.737818576	8.282889192	144.4042951	238.8190438	5.221306611	0.900631873	0.838973623	0.712318668	2.300487863	6.820053006	0.920274021	0.854354429	0.566853237	0.7191
19.7	9.86E-04	0.917493125	0.929829958	0.729568082	8.166303417	142.9990572	235.5333672	5.140744371	0.889657964	0.83002582	0.704907977	2.27098969	6.721790784	0.909369675	0.844247186	0.561084803	0.7112
19.8	9.74E-04	0.906490432	0.918875736	0.721482289	8.051961641	141.6242332	232.30793	5.061757992	0.878904751	0.821256141	0.697644353	2.242084282	6.625467756	0.898682028	0.834341705	0.555429147	0.70346
19.9	9.62E-04	0.895710343	0.908139682	0.71355711	7.939809729	140.2790214	229.1413681	4.984308936	0.868366718	0.812660176	0.690524162	2.213756849	6.5310365	0.88820572	0.824632977	0.549883516	0.69587
20	9.51E-04	0.885147274	0.897616399	0.70578858	7.829795113	138.9626446	226.0323533	4.908359794	0.858038513	0.804233644	0.683543879	2.185993043	6.438450968	0.877935551	0.815116144	0.544445236	0.68844
20.1	9.39E-04	0.874795805	0.887300651	0.698172849	7.721866738	137.6743496	222.9795931	5.127778154	0.847914943	0.795972391	0.676700081	2.158778938	6.347666448	0.867866473	0.805786491	0.539111713	0.68117
20.2	9.28E-04	0.864650681	0.877187352	0.690706183	7.615975012	136.4134066	219.9818291	5.057020258	0.837990968	0.787872383	0.669989447	2.13210102	6.258639513	0.857993587	0.796639438	0.533880425	0.67404
20.3	9.18E-04	0.854706799	0.867271569	0.683384953	7.512071759	135.1791077	217.0378361	4.987653443	0.828261699	0.779929706	0.66340875	2.105946171	6.171327981	0.848312134	0.787670543	0.528748925	0.66705
20.4	9.07E-04	0.844959208	0.85754851	0.676205638	7.41011017	133.9707667	214.146421	4.919643842	0.818722385	0.772140558	0.656954859	2.080301656	6.085690874	0.838817495	0.77887549	0.523714835	0.6602
20.5	8.97E-04	0.835403102	0.84801352	0.669164818	7.310044757	132.7877182	211.3064221	4.852958564	0.809368418	0.764501245	0.650624731	2.055155106	6.001688377	0.829505184	0.77025009	0.518775845	0.65349
20.6	8.87E-04	0.826033816	0.838662082	0.662259172	7.211831311	131.6293169	208.516708	4.787565669	0.800195319	0.757008183	0.644415411	2.030494515	5.919281802	0.820370842	0.761790271	0.513929711	0.64691
20.7	8.77E-04	0.816846819	0.829489806	0.655485472	7.11542686	130.4949368	205.7761764	4.723434131	0.791198743	0.749657886	0.638324029	2.006308218	5.838433548	0.811410236	0.753492082	0.509174252	0.64046
20.8	8.67E-04	0.807837711	0.820492426	0.648840584	7.02078963	129.3839704	203.083754	4.66053381	0.782374465	0.742446971	0.632347795	1.982584886	5.759107069	0.802619251	0.74535168	0.504507348	0.63414
20.9	8.57E-04	0.79900222	0.8116658	0.642321462	6.927879004	128.2958285	200.4383948	4.598835423	0.773718385	0.735372148	0.626483998	1.959313512	5.681266837	0.793993892	0.737365336	0.49992694	0.62794
21	8.48E-04	0.790336194	0.803005901	0.635925146	6.836655483	127.2299394	197.8390798	4.538310513	0.765226515	0.728430222	0.620730006	1.936483399	5.604878311	0.785530274	0.729529422	0.495431024	0.62186
21.1	8.39E-04	0.781835603	0.794508816	0.629648759	6.747080655	126.185748	195.2848161	4.478931428	0.756894983	0.721618084	0.615083256	1.914084156	5.529907907	0.77722462	0.721840414	0.491017652	0.6159
21.2	8.30E-04	0.773496528	0.78617074	0.623489506	6.659117158	125.1627156	192.7746361	4.420671289	0.748720025	0.714932716	0.60954126	1.892105681	5.456322962	0.769073261	0.714294886	0.486684933	0.61006
21.3	8.21E-04	0.765315161	0.777987978	0.617444666	6.572728645	124.1603193	190.3075968	4.363503965	0.740697983	0.708371182	0.604101597	1.870538156	5.38409171	0.761072628	0.706889508	0.482431023	0.60432
21.4	8.12E-04	0.757287803	0.769956932	0.611511598	6.487879752	123.1780513	187.882779	4.307404055	0.7328253	0.701930627	0.598761915	1.849372033	5.313183251	0.75321925	0.699621041	0.478254131	0.5987
21.5	8.03E-04	0.749410856	0.762074108	0.60568773	6.404536071	122.2154185	185.4992867	4.252346858	0.725098518	0.695608273	0.593519924	1.828598034	5.243567525	0.745509753	0.692486336	0.474152516	0.59318
21.6	7.95E-04	0.741680824	0.754336106	0.599970563	6.322664115	121.2719421	183.1562465	4.198308352	0.717514276	0.689401422	0.588373399	1.808207131	5.175215284	0.737940854	0.685482331	0.470124481	0.58776
21.7	7.87E-04	0.734094306	0.746739619	0.594357665	6.242231292	120.347157	180.8528066	4.145265177	0.710069304	0.683307447	0.583320173	1.788190548	5.108098068	0.730509362	0.678606047	0.466168377	0.58245
21.8	7.79E-04	0.726647997	0.73928143	0.588846671	6.163205875	119.4406113	178.5881367	4.093194607	0.702760421	0.677323792	0.57835814	1.768539748	5.042188181	0.723212169	0.671854587	0.462282599	0.57724
21.9	7.71E-04	0.719338682	0.731958409	0.58343528	6.085556979	118.5518661	176.3614271	4.042074534	0.695584534	0.671447972	0.573485251	1.749246424	4.977458664	0.716046254	0.665225131	0.458465585	0.57213
22	7.63E-04	0.712163233	0.724767513	0.578121251	6.009254531	117.6804948	174.1718879	3.99188345	0.688538634	0.665677567	0.568699509	1.730302497	4.913883278	0.709008675	0.658714936	0.454715813	0.5671
22.1	7.55E-04	0.705118608	0.717705777	0.572902407	5.934269248	116.8260829	172.0187489	3.942600425	0.681619793	0.660010223	0.563998974	1.711700104	4.851436474	0.70209657	0.652321332	0.451031803	0.56218
22.2	7.48E-04	0.698201847	0.710770318	0.567776626	5.86057261	115.9882277	169.9012588	3.89420509	0.67482516	0.654443648	0.559381755	1.693431594	4.790093381	0.695307153	0.646041722	0.447412114	0.55734
22.3	7.41E-04	0.69141007	0.703958329	0.562741843	5.78813684	115.1665373	167.8186846	3.846677619	0.668151964	0.648975612	0.554846014	1.67548952	4.729829777	0.688637712	0.639873576	0.443855342	0.55259
22.4	7.33E-04	0.684740475	0.697267077	0.557796049	5.716934879	114.3606313	165.7703111	3.799998715	0.661597504	0.643603943	0.550389958	1.657866633	4.670622076	0.682085606	0.633814432	0.44036012	0.54793
22.5	7.26E-04	0.678190333	0.690693902	0.552937286	5.646940364	113.5701394	163.7554406	3.754149591	0.655159154	0.638326527	0.546011843	1.640555877	4.612447302	0.675648264	0.627861893	0.436925116	0.54335
22.6	7.19E-04	0.671756991	0.684236213	0.54816365	5.578127612	112.7947017	161.7733924	3.709111954	0.648834355	0.633141303	0.541709971	1.623550381	4.555283079	0.669323182	0.622013626	0.433549035	0.53886
22.7	7.12E-04	0.665437862	0.677891488	0.543473284	5.510471592	112.0339682	159.8235019	3.664867994	0.642620616	0.628046268	0.537482688	1.606843455	4.499107605	0.663107922	0.616267356	0.430230611	0.53444
22.8	7.06E-04	0.659230431	0.67165727	0.538864382	5.443947911	111.2875985	157.9051207	3.621400362	0.636515512	0.623039468	0.533328382	1.590428584	4.443899639	0.657000109	0.61062087	0.426968615	0.53011
22.9	6.99E-04	0.653132247	0.665531165	0.534335182	5.378532796	110.5552614	156.0176158	3.578692165	0.63051668	0.618118999	0.529245483	1.574299422	4.389638484	0.650997429	0.605072011	0.423761847	0.52585
23	6.92E-04	0.647140923	0.659510843	0.52988397	5.31420307	109.8366347	154.1603694	3.536726946	0.62462182	0.613283009	0.525232462	1.558449788	4.336303971	0.645097627	0.599618679	0.420609138	0.52167
23.1	6.86E-04	0.641254137	0.653594032	0.525509074	5.250936139	109.131405	152.3327783	3.49548867	0.618828689	0.608529691	0.521287829	1.542873662	4.283876441	0.639298508	0.594258826	0.417509348	0.51756
23.2	6.80E-04	0.635469623	0.647778519	0.521208866	5.188709974	108.4392673	150.5342536	3.454961719	0.613135105	0.603857286	0.517410131	1.527565175	4.232336734	0.63359793	0.588990459	0.414461367	0.51353
23.3	6.74E-04	0.629785176	0.642062148	0.51698176	5.127503095	107.7599247	148.7642203	3.415130871	0.607538939	0.599264077	0.513597953	1.512518613	4.181666172	0.627993808	0.583811633	0.411464113	0.50956
23.4	6.68E-04	0.624198648	0.636442816	0.512826209	5.067294553	107.0930884	147.0221169	3.375981294	0.602038118	0.594748394	0.509849916	1.497728404	4.131846543	0.622484108	0.578720454	0.408516529	0.50567
23.5	6.62E-04	0.618707945	0.630918475	0.508740705	5.008063918	106.4384771	145.307395	3.33749853	0.596630621	0.590308606	0.506164674	1.483189118	4.082860093	0.617066848	0.573715076	0.405617587	0.50184
23.6	6.56E-04	0.613311026	0.625487129	0.504723779	4.94979126	105.7958171	143.6195191	3.299668489	0.591314479	0.585943125	0.502540916	1.468895465	4.034689507	0.611740097	0.568793699	0.402766284	0.49808
23.7	6.50E-04	0.608005904	0.62014683	0.500773999	4.892457138	105.1648418	141.9579661	3.262477434	0.586087771	0.581650402	0.498977363	1.454842284	3.987317901	0.606501969	0.563954567	0.399961639	0.49438
23.8	6.44E-04	0.60279064	0.614895679	0.496889967	4.836042585	104.5452917	140.322225	3.225911973	0.580948626	0.577428927	0.49547277	1.441024546	3.940728805	0.601350627	0.55919597	0.397202699	0.49074
23.9	6.39E-04	0.597663344	0.609731827	0.493070321	4.780529094	103.9369141	138.7117965	3.189959049	0.575895219	0.573277226	0.49202592	1.427437348	3.894906155	0.596284281	0.554516239	0.394488532	0.48717
24	6.33E-04	0.592622176	0.604653468	0.489313732	4.725898606	103.3394628	137.1261931	3.154605929	0.57092577	0.569193864	0.488635628	1.414075907	3.84983428	0.591301183	0.549913747	0.39181823	0.48366
24.1	6.28E-04	0.587665337	0.599658841	0.485618906	4.672133494	102.752698	135.5649381	3.119840194	0.566038543	0.565177439	0.485300736	1.400935559	3.805497893	0.586399627	0.545386907	0.389190905	0.48021
24.2	6.23E-04	0.582791078	0.59474623	0.481984577	4.619216558	102.1763862	134.0275659	3.085649734	0.561231847	0.561226584	0.482020116	1.388011756	3.761882073	0.581577952	0.54093417	0.386605694	0.47682
24.3	6.17E-04	0.577997691	0.589913959	0.478409513	4.567131006	101.6102999	132.5136215	3.052022735	0.55650403	0.557339966	0.478792668	1.375300061	3.718972266	0.576834536	0.536554027	0.384061752	0.47348
24.4	6.12E-04	0.573283509	0.585160393	0.474892511	4.515860446	101.0542173	131.02266	3.018947671	0.551853482	0.553516283	0.475617316	1.362796145	3.676754264	0.572167794	0.532245003	0.381558254	0.4702
24.5	6.07E-04	0.568646907	0.580483938	0.471432396	4.465388874	100.5079223	129.5542469	2.9864133	0.547278631	0.549754267	0.472493014	1.350495786	3.635214202	0.567576183	0.528005662	0.379094397	0.46698
24.6	6.02E-04	0.564086302	0.575883039	0.468028024	4.415700662	99.97120458	128.1079571	2.95440865	0.542777945	0.546052678	0.469418737	1.338394863	3.594338546	0.563058196	0.523834599	0.376669397	0.46381
24.7	5.97E-04	0.559600145	0.571356175	0.464678277	4.366780554	99.44385878	126.6833753	2.922923016	0.538349927	0.542410308	0.466393487	1.326489354	3.554114083	0.558612361	0.519730446	0.374282485	0.46069
24.8	5.92E-04	0.555186928	0.566901866	0.461382062	4.318613645	98.92568493	125.2800955	2.891945949	0.533993117	0.538825975	0.46341629	1.314775336	3.514527916	0.554237242	0.515691866	0.371932915	0.45762
24.9	5.88E-04	0.550845179	0.562518665	0.458138316	4.271185381	98.41648804	123.8977205	2.861467253	0.529706091	0.535298528	0.460486194	1.303248979	3.47556745	0.549931437	0.511717554	0.369619955	0.4546
25	5.83E-04	0.546573461	0.558205159	0.454945998	4.224481546	97.91607803	122.5358622	2.831476974	0.525487457	0.531826841	0.457602269	1.291906545	3.437220388	0.545693578	0.507806237	0.367342892	0.45163
