Energy	Zirconium	Tin	Calcium	Scandium	Titanium	Vanadium	Chromium	Manganese	Iron	Cobalt	Nickel	Copper	Zinc	Gallium	Germanium	Arsenic	Selenium	Bromine	Krypton	Rubidium	Strontium	Yttrium	Niobium	Molybdenum	Technetium	Ruthenium	Rhodium	Palladium	Silver	Cadmium	Indium	Antimony	Tellurium	Iodine	Xenon	Cesium	Barium	Lanthanum	Cerium	Praseodymium	Neodymium	Promethium	Samarium	Europium	Gadolinium	Terbium	Dysprosium	Holmium	Erbium	Thulium
4	5523.96223287667	6745.5525	188.826690148758	399.81830065639	684.268463452576	992.171018924823	1431.7634689602	1656.81400539121	2022.07775966734	2507.6317883922	2922.26993820903	3111.83644	2759.81286996952	2428.58718814641	2393.97680862083	969.332607578146	2531.13017338433	1813.92129794818	2.31945540623439	1032.62652145101	1926.73371797952	3548.23707849802	7857.85336205724	9980.87066537611	11921.3859653144	13841.2660533225	14506.1555866286	14571.8572550969	13662.8257172436	11645.7392622092	9000.96377680513	2117.67768517911	2058.04968122424	1779.23057195099	2.18409893153791	764.788113274638	1491.90180681226	2803.29433954995	3261.77277429132	3477.48547186497	3766.61816922043	3703.18513420744	4433.42306723909	3260.03260614209	5034.44005182259	5535.90954000995	5978.95508882755	6202.2761812255	6641.95562148634	7400.16866435043
4.1	5181.2117447505	6824.0145	176.421547303777	373.618224706978	639.526990173823	927.435473232032	1338.66029249244	1548.81547222114	1890.69720847718	2345.31883487826	2733.69373987344	2911.48899	2582.67491410411	2273.09518088618	2241.18547154464	907.646447293227	2370.55617015096	1699.24174762159	2.17335078833496	967.827899551686	1806.40973811285	3327.44512387926	7371.55879552897	9365.77023756059	11191.4950010086	13035.4692938975	13631.3464664558	13698.7360600707	12851.6993429128	10966.4239390681	8574.7960731545	1987.90525988769	1932.89734576013	1671.39911125592	2.0515716884591	718.367487216934	1401.63893610889	2634.81149464087	3065.90673480496	3269.24887570193	3541.72010767758	3482.43823570566	4169.58194420531	3066.06654468071	4734.72340171265	5207.3912740516	5624.32536954743	5835.11737925566	6249.88706550578	6964.52849919806
4.2	4866.60391524913	8140.02889612499	1442.45737742833	349.681131988476	598.641011703202	868.314350713338	1253.54644109407	1450.11937424139	1770.60408985461	2196.90514209329	2561.23553290913	2728.22186	2420.59681515793	2130.78543960171	2101.30166173438	851.157567115022	2223.46043213253	1594.14651055251	2.03941053616036	908.400230677167	1695.99402767168	3124.78262173951	6925.14512139262	8800.9182950615	10520.6745709445	12277.3164617657	12825.0970135518	12893.2409353175	12102.6945357183	10337.818652169	8032.19262690414	6877.836	1817.86766358736	1572.29443912183	1.92971508713427	675.657198256087	1318.58211182916	2479.88012540866	2885.75163386366	3077.73896660446	3334.84477173041	3279.35197923629	3926.83763575663	2887.64547926364	4459.09108140749	4905.1559677543	5298.04206718217	5497.24204477738	5889.0011556192	6563.44572801363
4.3	4577.30614035153	7732.1486822773	1362.01252277655	327.765010439196	561.199031843636	814.207246055294	1175.57234631631	1359.74690927766	1660.60980711498	2060.92785846021	2403.19929009992	2560.24317	2272.00280331244	2000.28364593754	1972.98527195746	799.327783890756	2088.45382393993	1497.65326765165	1.91639315300037	853.798384458776	1594.48964366302	2938.42978746261	6514.59824276892	8281.27707399284	9903.07848829782	11564.9890660767	12080.9651280147	12149.1340814813	11410.1630579159	9755.47887630034	8630.05702140202	6877.836	1711.9343476349	1481.03192150148	1.81745148842943	636.284496425363	1242.00835133532	2337.13478579422	2719.72822061711	2901.27397845539	3144.18382325916	3092.15759837692	3703.07988033637	2723.21462792488	4205.13603734787	4626.58420426836	4997.28827927251	5185.74769949023	5556.21440359217	6193.51159844636
4.4	4310.81895919828	7322.15963403232	1287.15750436741	307.658468686603	526.841523416152	764.589450084849	1103.99536624255	1276.83957337829	1559.67241414672	1936.10496305966	2258.09890484723	2405.98207	2135.51093050722	1880.38375703787	1855.05947347469	751.684305696194	1964.31501030223	1408.89752627341	1.80320532999423	803.541851391709	1501.01649540903	2766.77968692401	6136.37668751587	7802.39945822604	9333.53434850265	10896.4980955655	11393.1966757716	11460.8255729578	10769.0320000871	9215.38885547824	8158.98477389023	6877.836	5798.208	1396.83374226962	1.71383301034852	599.921342776708	1171.28126335729	2205.37387881584	2566.44632595817	2738.37336076892	2968.14486371523	2919.29710495009	3496.44941003635	2571.40374812812	3970.73585390777	4369.3658176387	4719.57808581434	4898.07184953774	5248.80375826899	5851.71482333835
4.5	4064.93175896056	6910.05084823177	1217.45108576477	289.176290525236	495.253396694436	719.001034861021	1038.16434105719	1200.64241542065	1466.87605755897	1821.30980799761	2124.6285587693	2264.0576	2009.90590343474	1770.0245513158	1746.4880923019	707.810698555566	1849.96744264749	1327.11660224583	1.69888191677357	757.206083240087	1414.7959114297	2608.41017843382	5787.3486244691	7360.35064007534	8807.45613988444	10269.7459499285	10756.6455349009	10823.3012132303	10174.7415222512	8713.91911975746	7720.73437120453	6877.836	5798.208	1319.01404155896	1.61802351302191	566.278218893316	1105.83907930242	2083.53701113644	2424.67878666921	2587.73007218052	2805.32175688143	2759.39438909213	3305.30362454809	2431.0019982839	3754.01423215805	4131.45806516832	4462.71208130219	4631.94647629949	4964.35845144479	5535.3886187739
4.6	3837.68497447509	7549.28725253809	1152.48826515939	2312.3966883513	466.157693084648	677.03769988544	977.506652700517	1130.48987206741	1381.41362013826	1715.54965195788	2001.63775430645	2133.25253	1894.11615884345	1668.26981172857	1646.35646941723	667.33923955092	1744.45984644421	1251.63601193041	1.60256888480194	714.41511347821	1335.13744529269	2462.05991786796	5464.73814809762	6951.64124579451	8320.76927557597	9682.57765873775	10166.7033040181	10232.0585048953	9623.18926428367	8247.78781743709	7312.63056656068	6877.836	5798.208	1246.96638111166	1.52928340007134	535.098902386692	1045.18454861309	1970.68586801986	2293.33941435672	2448.18716159929	2654.46953540747	2611.23077111888	3128.1875357468	2300.93663694384	3553.30829403045	3911.05012759448	4224.73957513686	4385.3593217091	4700.7390199189	5242.16561239095
4.7	3627.33775367991	7160.5364508922	1091.89761837625	2195.47529272321	439.310283974965	638.343066671416	921.517340379122	1065.79375078112	1302.57202142123	1617.94749997976	1888.1102071234	2012.4912	1787.19445574723	1574.2915297332	1553.85521914284	629.944424121151	1646.94962936328	1181.85788050847	1.51350879854673	674.835253192784	1261.42757125417	2326.60779442473	5166.07935536725	6573.17011185721	7869.84615601907	9132.82242018092	9619.23753924705	9683.04991396256	9110.68082464017	7814.02568560542	6932.23662249916	6876.01414167637	5798.208	3513.7759	1.44695674923171	506.156041486545	988.876376819182	1865.98800389623	2171.46431586942	2318.7179043975	2514.48310946209	2473.72424834103	2963.80909036661	2180.25491477154	3367.14074520219	3706.53288559469	4003.92636462885	4156.52085747184	4456.04233284162	4969.93934186885
4.8	3432.34023280477	6797.42074612728	1035.33871705148	2085.81413033474	414.49539776605	602.602169262068	869.749911143035	1006.03300615899	1229.71973074848	1527.72669142181	1783.14594343361	1900.8207	1688.30139309646	1487.35562585617	1468.26640591151	595.33743717232	1556.68873336042	1117.25104145329	1.43102839338155	638.169692591407	1193.11997785349	2201.05526813719	4889.17698858519	6222.17520266401	7451.45067245922	8618.32659445206	9110.53749451988	9172.63265190024	8633.88571719348	7409.94443149731	6577.33277421249	6530.73032618689	5798.208	3273.5388	1.37046037705898	479.247393321183	936.52194541915	1768.70305701112	2058.19600142245	2198.40889734283	2384.37914099322	2345.91182003885	2811.01814261829	2068.10863201628	3194.19610351634	3516.4731103136	3798.72717923474	3943.8360233466	4228.5716595036	4716.83128795069
4.9	3251.30970794899	6457.95480523866	982.499657540237	1982.91301297155	391.52183207965	569.535936116316	821.808553782088	950.745017708417	1162.29612835908	1444.19777989214	1685.94606768164	1797.39483	1596.69136901395	1406.80977361421	1388.9517452328	563.261431444982	1473.01153745244	1057.34255827243	1.35452792769784	604.153866838574	1129.72721527981	2084.51116648406	4632.07262377159	5896.19141168978	7062.69031419555	8136.97930187939	8637.26644755377	8697.52425544947	8189.79824400359	7033.10827144308	6245.89637675525	6207.68096983961	5910.60456093424	4411.5819	4.75962	454.19261555703	887.771100914438	1678.17098701974	1952.76982008906	2086.445624983	2263.28056320837	2226.93438596367	2668.7884804282	1963.74092882025	3033.30033997473	3339.59135836294	3607.76205229625	3745.87997870014	4016.81098015688	4481.1625689327
5	3083.01010749219	6140.32245566184	933.09472283941	1886.30577271228	370.219735084325	538.896496857532	777.341519077216	899.518128247125	1099.8024148753	1366.74733088791	1595.7997626608	1701.46046	1511.70058434125	1332.07298687439	1315.34250401777	533.487484015332	1395.32448606419	1001.71044549804	1.28347203293878	572.551468481147	1070.81349192684	1976.17856910393	4393.01555366306	5593.01419564566	6700.97475361406	7686.73173189982	8196.41979655518	8254.76330644624	7775.7027596393	6681.30836548026	5936.08369763001	5905.18235389301	5626.5384695457	4158.519	4.7596213494945	430.830521119259	842.310838892984	1593.80200684098	1854.50234528619	1982.10009771785	2150.40331817623	2116.02380391878	2536.20241511193	1866.47495206193	2883.40339303561	3174.74298551593	3429.79600474332	3561.37724109331	3819.40287890464	4261.4295724674
5.1	2926.33426717055	5842.86192428716	886.862189970892	1795.55858087788	2921.7983708017	510.463177824944	736.035473117881	851.985243695035	1041.79382203074	1294.82832909106	1512.07316205431	1612.34576	1432.7367632778	1262.62669018396	1246.93083175557	505.81112411597	1323.09717339289	949.977403505805	1.2173818314603	543.151008142251	1015.98844846433	1875.34346920211	4170.43765435683	5310.66816281232	6363.97995981849	7265.61118791595	7785.28820809155	7841.6746971991	7389.14284522472	6352.53988833324	5646.21328524229	5621.69119789955	5359.91557410433	4158.519	4.7596213494945	1418.0813	799.860740065159	1515.06793841099	1762.78139970345	1884.72023236142	2045.04496070137	2012.49176478104	2412.43753008068	1775.70410431554	2743.56410943175	3020.90179393088	3263.72152978269	3389.18369148663	3635.12946920273	4056.28292232022
5.2	2780.28859026216	5564.05222981158	843.562288097141	1710.2681764891	2787.04779363235	484.039074815151	697.61066537635	807.818328972866	987.8729201709	1227.95194092518	1434.19979842473	1529.45019	1359.27032070151	1198.00703992126	1183.26229993593	480.049343657118	1255.85465969309	901.805412618499	1.15582813013834	515.762841202293	964.901765129347	1781.36494981514	3962.93164022348	5047.37987874066	6049.61703962019	6871.73079161592	7401.42518354032	7455.83890851771	7027.89395436177	6044.98148738559	5374.75082464405	5355.79264617512	5109.4829513538	3781.1445	4.7596213494945	1418.0813	760.169040189095	1441.49476912052	1677.05746316718	1793.72070311827	1946.57483756537	1915.72020233348	2296.75525377639	1690.88363081957	2612.93724019462	2877.14590979612	3108.54345313117	3228.27101234664	3462.89589389619	3864.50927760664
5.3	2643.97974215523	5302.50068741179	802.975307511854	1630.06005834848	2659.99918121325	459.448111112725	661.816781367601	766.723662508932	937.683852850414	1165.68042161229	1361.67238085876	1452.23579	1290.82675198731	1137.79830352392	1123.92946462092	456.038016711335	1193.17083266756	856.891057359851	1.09842552899112	490.216591458203	917.238480732167	1693.66665438753	3769.23220743124	4801.5542702883	5756.00512851722	6503.29566057255	7042.61848975725	7095.0648255649	6689.93913633324	5756.97689259925	5120.29538151313	5106.1891772191	4874.08590338005	4139.58655809575	4.7596213494945	1418.0813	2425.5	1372.65622397859	1596.83625080909	1708.57503731493	1854.4256007695	1825.15300328469	2188.49097870765	1611.52334139986	2490.76218234999	2742.64555542947	2963.36581353669	3077.71319615735	3301.71601681433	3685.01554418686
5.4	2516.60308407374	5056.93147053023	764.89985607532	1554.58668140688	2540.15767325672	436.532504865395	628.429372454151	728.4377346588	890.907357304555	1107.6209915685	1294.03569817349	1380.21969	1226.98005888257	1081.62713628367	1068.56629781099	433.629666432371	1134.66265780629	814.961472684028	1.04482730999401	466.358913754821	872.714920870476	1611.72936554569	3588.19964581405	4571.75410678272	5481.44775808598	6158.60626316156	6706.86496929273	6757.36567040139	6373.44748320448	5487.01846006071	4881.56693094368	4871.69040298161	4652.66021762378	3954.32428037035	4.7596213494945	1418.0813	2425.5	1308.16819971261	1521.67228467037	1628.80876808635	1768.08585383936	1740.28882204805	2087.04549477574	1537.1812979042	2376.35320748148	2616.65243497551	2827.38046608579	2936.67482051872	3150.69998484183	3516.81514564392
5.5	2397.43259691217	4826.17516618189	729.151257263768	1483.52568733223	2427.06065669478	415.1505828259	597.246773792267	692.723694105635	847.256452912319	1053.4205361171	1230.88047768019	1312.96767	1167.34705591332	1029.15762164489	1016.8433585193	412.691527920924	1079.98518679303	775.770821336504	0.994720992724396	444.051546721378	831.075148706376	1535.08453470607	3418.80556479243	4356.68211850684	5224.41221326906	5836.05955041321	6392.34830710627	6440.93767901564	6076.7549858652	5233.73244857169	4657.3950674868	4651.20371425737	4444.22493853792	3779.63832893586	4.55095226060774	1418.0813	2425.5	3536.94538597629	1451.16331112587	1553.99348720823	1687.09376335607	1660.67483697322	1991.8775430656	1467.45832531528	2269.09096014421	2498.49049822123	2699.85715846184	2804.40083449396	3009.04339053782	3359.0160572997
5.6	2285.81208462582	4609.15925601724	695.560082476811	1416.57819069538	2320.27605967497	3213.13613126755	568.087436429565	659.36826178903	806.472698968391	1002.76100642427	1171.83805746029	1250.0885	1111.58242719613	980.086962710567	968.463595298531	393.103863834309	1028.82721399385	739.09722586625	0.947824461289226	423.169614352539	792.08786492218	1463.30862920228	3260.12043400136	4155.16538057794	4983.51146615819	5534.14836850205	6097.41938492106	6144.1411947267	5798.34751932466	4995.86584652004	4446.70879560239	4443.72572217621	4247.87564730482	3614.82410736165	4.35397449213406	1418.0813	2425.5	3393.27640397781	1384.94544052959	1483.74166672467	1611.03149508365	1585.90131113239	1902.49732753363	1401.99322746302	2168.41504363143	2387.54788452713	2580.13486976994	2680.20764103238	2876.01780776892	3210.81035318362
5.7	2181.14747877779	4404.89945420391	663.9708093671	1353.46713551779	2219.4006289461	3078.33882458005	540.787611836003	628.179044715166	768.322938923191	955.355419270826	1116.57575311445	1191.22905	1059.37442446735	934.141730625986	923.158689184602	374.758496390263	980.907488362103	704.740090743586	0.903882581811931	403.600141517651	755.543694578016	1396.01818376283	3111.30268513313	3966.14164699986	4757.48833436112	5251.45956977417	5820.57890182399	5865.48388927244	5536.84570958127	4772.27458356178	4248.52730425161	4248.3344425926	4062.77823656104	3459.22803088479	4.16792219434346	1428.19099835786	2425.5	3253.0157424346	1322.68890526726	1417.70213900497	1539.5203564939	1515.59684255261	1818.46084783016	1340.45860706904	2073.81753920111	2283.26987991639	2467.61423429002	2563.47529366253	2750.96250805423	3071.46505450127
5.8	2082.90009275773	4212.4918341061	634.240597545361	1293.93573174225	2124.05822066937	2950.49814029728	515.199337218111	598.982192621433	732.596461358397	910.944369555928	1064.79281893467	1136.07003	1010.44111444934	891.074590384598	880.68586029718	357.557525100143	935.971402486903	672.517759977836	0.862664242118346	385.240753784394	721.252807913498	1332.86546008032	2971.58915985184	3788.64736714599	4545.2015638307	4986.67116500384	5560.46198115801	5603.60585792879	5290.99146318652	4561.91297804142	4061.95163504357	4064.1821692623	3888.16316062502	3312.24385346835	3.99208417214766	1368.66232337775	2425.5	3116.08254430876	3588.73032959577	1355.55614221793	1472.21654604774	1449.42420682016	1739.36493786773	1282.55720545588	1984.83732863812	2185.15274615682	2361.75089977371	2453.64065344726	2633.27719467764	2940.31410035775
5.9	1990.58069676208	4031.10567806545	606.238172937884	1237.74597720301	2033.89812705899	2829.21562859163	491.18867825504	571.620349299851	699.10251884244	869.292982920527	1016.21691917107	1084.32226	964.527098024602	850.661436948895	840.82507320468	341.412204295571	893.788092503923	642.265463927485	0.823959755596454	367.998536384639	689.042829969207	1273.53463242979	2840.28672077871	3621.80715676298	4345.61357972503	4738.5487947436	5315.8245198579	5357.26636599078	5059.63596636508	4363.82428636559	3886.15715962432	3890.48898236168	3723.32013755616	3173.30920756297	3.82579998728234	1312.31539549969	2516.01723913239	2982.39787076831	3455.95468967906	1297.01385260952	1408.80742499314	1387.07670995697	1664.84291250336	1228.01869022948	1901.05510983497	2092.73830216062	2262.04969264706	2350.19137540918	2522.41561615092	2816.75128841352
6	1903.74430359983	3859.97698781747	579.842812230917	1184.67726764661	1948.59345513211	2714.11528852219	468.634192742265	545.950857746097	667.668154861168	830.188247091525	970.60103812094	1035.72339	921.40063562298	812.698884859845	803.376586053256	326.241958456552	854.147892604377	613.833515940523	0.787578579864147	351.789030878709	658.757000500849	1217.73842927125	2716.76486954549	3464.8245290738	4157.77968578588	4505.94174252333	5085.53106778359	5125.33205125578	4841.7289834478	4177.132234621	3720.38678849419	3726.53684064846	3567.59327692088	3041.90235863855	3.66845628799951	1258.95057783335	2414.35635049375	3905.4025886226	3317.76004958786	3483.16725510545	1349.00824026091	1328.27498194066	1594.56073950082	1176.59683006767	1822.08901162608	2005.60915598211	2168.05948151464	2252.660613078	2417.87994115772	2700.22405571271
6.1	1821.98557137012	3698.40259684563	554.943419151183	1134.52509509184	1867.8395689727	2604.8426746321	3817.52611178272	521.844184454541	638.136296570344	793.436669892066	927.72076864068	990.03506	880.85112317837	777.002063091022	768.158796727007	311.97351664709	816.860096265976	587.085725288685	0.753347308151557	336.53535121078	630.252551225423	1165.21517087904	2600.44923864005	3316.97371977335	3980.83852397345	4287.7786663678	4868.54405188918	4906.76641115311	4636.30930465871	4001.03342556948	3563.9448399056	3571.66420800633	3420.37660595861	2917.53917218999	3.51948336698298	1208.38196156967	2318.00466417103	3763.77885882402	3173.92524252598	3353.03887720633	1292.55923774486	1272.76415165734	1528.2136663058	1128.06700480271	1747.59072797858	1923.38450073674	2079.36864633085	2160.62234613504	2319.2157943637	2590.22798888108
6.2	1744.93474254804	3545.73483001378	531.437684747474	1087.09983315772	1791.35260306402	2501.06395387055	3651.5223824152	499.182533335741	610.364077434036	758.862219673068	887.371927762134	947.04033	842.686871333438	743.402674087754	735.00634623445	298.540150129269	781.750983371523	561.897997758159	0.721107897425823	322.167403492521	603.399272144785	1115.72615158928	2490.8158429415	3177.59246353214	3814.0036325941	4083.06318663484	4663.91418375548	4700.62042422173	4442.4962112164	3834.79052578271	3416.19150376008	3425.26116798257	3281.10996658412	2799.77028777263	3.37835194407271	1160.43641119882	2226.63345890079	3607.11126256232	3024.22007517018	3223.9562391709	1239.22311421801	1220.311352804	1465.52324153291	1082.22400658279	1677.24210329401	1845.71640040126	1995.60107403654	2073.6872498699	2226.00786700555	2486.30196885728
6.3	1672.25405042571	3401.37665993967	509.231324313296	1042.22560680128	1718.86805123398	2402.46493516444	3495.1809498403	477.858624063772	584.221359111591	726.304510465336	849.368455700594	906.54151	806.733147548041	711.747281960952	703.768445336246	285.880999550688	748.662078306594	538.157099388193	0.690716102450279	308.621196086193	578.078242678209	1069.0533224988	2387.3859930511	3046.07559977824	3656.55596366796	3890.86943651608	4470.771909576	4506.02417408324	4259.48184150414	3677.72614815432	3276.53784138126	3286.76498301604	3149.27525606674	2688.17849242155	3.24457016741286	1114.95266638884	2139.93665316438	3433.80177725695	3972.26684330978	3095.91093720683	3329.18594445641	1170.70351758878	1406.23467977502	1038.88009428674	1610.75211038825	1772.28650209808	1916.41261278673	1991.49903675776	2137.87602843292	2388.02386880216
6.4	1603.63453352721	3264.77731364477	488.237384094907	999.739243088034	1650.13943342806	2308.75008939461	3347.80266246912	457.774613307297	559.589426411566	695.617199649899	813.540560928046	868.35814	772.830446632596	681.895799878494	674.307395330778	273.940480058207	717.448609126484	515.759562336811	0.662040089336368	295.838228450074	554.180706718765	1024.9972365976	2289.72178625838	2921.86940261609	3507.83723943917	3710.33765571766	4288.31977953155	4322.17936019833	4086.52435596153	3529.21735442014	3144.44126762786	3155.65605821774	3024.39298509079	2582.37628434244	3.11768082457272	1071.78049986965	2057.62918115908	3824.92391489633	3821.61719045532	2968.89463505651	3215.60423592377	1123.74542125389	1350.11452568794	997.863268755574	1547.85417100343	1702.80312045313	1841.48792647027	1913.7312102714	2054.47187515024	2295.00673524068
6.5	1538.79320683073	3135.4282869515	468.375611441078	959.489299083635	1584.93704074574	2219.64157372295	3208.74847281025	438.84114037599	536.359832886908	666.66657057576	779.733079362563	832.32532	740.832960171171	653.720150976291	646.497278052267	262.667754344734	687.978142109087	494.610714805821	0.634959205846442	283.764948814049	531.607073605248	983.375223546236	2197.42210264155	2804.46654425891	3367.24404426265	3540.66988695843	4115.8256289793	4148.35259381127	3922.94181056598	3388.69071071202	3019.40146699375	3031.45427270613	2906.01912807073	2482.00361685758	2.99725875382512	1030.77992993578	1979.44547745941	3681.42710424866	3674.75466874791	3880.34318850996	3096.70039819014	2982.98356718233	1296.94857950647	959.015740960863	1488.30377571924	1636.99864722335	1770.53769933603	1840.08417935538	1975.47566270198	2206.89539216945
6.6	1477.47054562289	3012.85972784065	449.571882555681	921.335162637684	1523.04675783994	2134.87827105996	3077.43348447178	3284.17131531884	514.433377819706	639.330276465335	747.804020263553	798.2921	710.607219475868	627.103080729637	620.222793638091	252.016265035908	660.129369592274	474.623819462926	0.609362888847587	272.352272117808	510.26602945254	944.019765766314	2110.11904372077	2693.40161371124	3234.22256204933	3381.12581818752	3952.61647733369	3983.86938982664	3768.10665949983	3255.61783665299	2900.95670011278	2913.7156445455	2793.74224195458	2386.72581211519	2.88290844494203	991.820485660493	1905.13806585994	3544.87632324818	4078.98720490345	3740.680342724	2972.22505079102	2873.08130900949	1246.54005140321	922.192569092006	1431.87636608271	1574.62724584408	1703.29614743113	1770.28268905418	1900.59357322192	2123.36341609302
6.7	1419.4282437726	2896.63715349646	431.757682501582	885.146221678163	1464.26896079551	2054.21485286185	2953.32166354566	3166.43518281193	493.719198032241	613.496225258677	717.623275263322	766.12016	682.030890251656	601.937101792385	595.3782275925	241.943319011656	633.791032036649	455.71930692949	0.585149691990433	261.555150806733	490.073745375668	906.777051317582	2027.47475953997	2588.24712298138	3108.26388138591	3231.01880013024	3798.07306220192	3828.1087761498	3621.44081701483	3129.51139515725	2788.68046144714	2802.02929824248	2687.18083121363	2296.23163391525	2.77426181845194	954.780522560182	1834.47624736803	3414.87386540638	3931.30488379437	3604.32649685074	2841.91712797326	2767.54465401196	1198.70791656375	887.26044382626	1378.36544683661	1515.46279603581	1639.5187994231	1704.07352880294	1829.55527783579	2044.11043696449
6.8	1364.44721330656	2786.35846903633	414.869632567667	850.801097604325	1408.41748789975	1977.42087131647	2835.92113221801	3053.930969468	474.13396024364	589.061587856962	689.071470223328	735.68256	654.991700154192	578.123554917133	571.866531199421	232.409717268052	608.860957844425	437.824092718297	0.562226418967173	251.332192073081	470.953170932379	871.50568229028	1949.178617277	2488.60994211584	2988.8998006745	3089.71205831505	3651.62493649616	3680.49845145214	3482.41121676846	3009.92147600929	2682.17845290654	2696.01470649536	2585.98093822438	2210.2315090864	2.67097617219685	919.546586222307	1767.24488201305	3291.04726163695	3790.48629117039	3471.20325151086	3741.81425211778	2666.20018909159	3169.21119452059	854.096603840139	1327.58090044142	1459.29705828936	1578.98051438281	1641.22348502489	1762.11175854514	1968.85972599532
6.9	1312.32579653114	2681.65125894251	398.849060546394	818.18693842524	1355.31868023588	1904.27988524441	2724.77997355772	2946.39815857868	455.601141633762	565.931914615108	662.038942373423	706.86269	629.386482978797	555.571771788191	549.598501488971	223.379424786232	585.245206674532	420.870967556275	0.540507349651594	241.645315979114	452.833402642432	838.075520231341	1874.94467066573	2394.12811206567	2875.69907442158	2956.61511059769	3512.74606508169	3540.51043056777	3350.52581415696	2896.43233153978	2581.08584174051	2595.31918044852	2489.81393975206	2128.45588710048	2.57273228414631	886.012821284785	1703.24325900483	3173.04762512392	3656.15677709502	3861.43804124274	3625.4812730772	2568.88138956894	3055.92634291053	822.587866006701	1279.34747977142	1405.93803204599	1521.47370838446	1581.51750907258	1698.03335887204	1897.35603642515
7	1262.87816568707	2582.17032498575	383.641609874967	787.198767414439	1304.81048872027	1834.58862264135	2619.48248591962	2843.58922887266	438.05038793234	544.020346970221	636.424827553022	679.55328	605.120325398383	534.19832749254	528.492048799915	214.819275610861	562.857303882857	404.798052354082	0.519913548092459	232.459449626494	435.649118758155	806.366652518623	1804.50939481685	2304.46799101758	2768.26404936104	2831.18039494562	3380.95086521505	3407.65712394166	3225.32998353273	2788.65942736329	2485.06477429364	2499.61558507493	2398.37453171525	2050.65372798247	2.47923266070959	854.080423104817	1642.28404976754	3060.54809513321	3527.96408756981	3727.44971241001	3495.75394728349	2475.42834555739	2947.25102290059	2154.68065037101	1233.50345802156	1355.20848481244	1466.80676544553	1524.75707531585	1637.10803653414	1829.36366773837
7.1	1215.93288833979	2487.59544696585	369.196883968473	757.738883218509	1256.74164402897	1768.1561816649	2519.6458335119	2745.26915956818	421.416939767172	523.24691283267	612.136244389273	653.65553	582.105804031169	513.926371973201	508.471541552888	206.698708970497	541.617555334658	389.54831022226	0.500372242763127	223.742253161204	419.340072592938	776.268465657979	1737.62965558115	2219.32169551615	2666.22764560711	2712.90010751231	3255.79064173114	3281.48780386219	3106.40326777915	2686.2467752598	2393.80212013927	2408.60025849256	2311.37888582371	1976.59110902468	2.39019992018546	823.657129462412	1584.1923384618	2953.2423766925	3405.57701579391	3599.43182871981	3351.09007641575	3276.13862037155	2842.99767383043	2079.69228674316	1189.89941756929	1306.94463238765	1414.80261147866	1470.75870741425	1579.13979484603	1764.66472759217
7.2	1171.33163947766	2397.62934490143	355.468122418499	729.716307553734	1210.97088578499	1704.80327097739	2424.91704663362	2651.21492270863	405.641119217656	503.537895856399	589.087563973086	629.07835	560.262302214788	494.685031197281	489.467219197735	198.989532812454	521.45243322513	375.069108911147	0.481816270700947	215.463873940835	403.850637689718	747.678813253816	1674.08088652209	2138.40480260753	2569.2506436529	2601.30324751398	3136.85037378719	3161.58541573993	2993.35644262129	2588.86451892701	2307.00742373689	2321.99111602287	2228.56296302442	1906.04994131446	2.30537530146288	794.656749693093	1528.8047247621	2850.84337247882	3288.68412146882	3477.07188099968	3724.98728585626	3180.34358971447	2742.98636683498	2007.77127228173	1148.39716186333	1260.99495290363	1365.29743263587	1419.3526535956	1523.94727249388	1703.05756897423
7.3	1128.92804367904	2311.99582339651	342.411906046742	703.046276838465	1167.36624738207	1644.36148965419	2334.97033106334	2561.21496992691	3014.14914285042	484.825269983344	567.19975507426	605.73766	539.515397233194	476.408869962785	471.414665457094	191.665711589143	502.294024738846	361.311827893251	0.464183578229862	207.59672565457	389.129398953377	720.503267936812	1613.65544994824	2061.45428346647	2477.0192428896	2495.95286287287	3023.74581507788	3047.5636975398	2885.82886236037	2496.20674655874	2224.41104312009	2239.52592162775	2149.68096995473	1838.82678761194	2.22451728860799	766.998728723766	1475.96849385854	2753.08190286112	3176.99251787475	3360.07527321302	3600.5789223017	3071.36859144033	2647.04449430858	1938.79213910806	2977.36042437741	1217.21911955875	1318.13952176148	1370.38169416354	1471.36247387495	1644.35538291473
7.4	1088.58663277429	2230.43808080856	329.987888091481	677.649774330852	1125.80439288177	1586.67264632322	2249.50465122359	2475.06871944567	2915.60216057109	467.046191755694	546.399796209393	583.55578	519.796309920981	459.03740929393	454.25433498609	184.703175532848	484.079536408323	348.23150503248	0.44741677187426	200.115289586337	375.128784598927	694.654447858239	1556.16116137957	1988.22664262672	2389.24286153014	2396.44348880634	2916.12087389894	2939.06457472365	2783.48605750926	2407.98950706169	2145.76245723783	2160.96071102588	2074.50394578244	1774.73177365081	2.14740034251865	740.607743586236	1425.54084888411	2659.70550980508	3070.22672567569	3248.16428882165	3481.53430803425	2947.40025855926	3512.32811703874	1872.63455152365	2876.86271291539	1175.48703880012	1273.18823868687	1323.70006653155	1421.22962439311	1588.38492950421
